ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Jauja-1_one-1-1,Jauja-1_one-1,huk,661,False,expert,cerron1976,h u k,False,expert
Huancane-1_one-1-1,Huancane-1_one-1,maya,527,False,expert,heggarty2005,m a j a,False,expert
Huangascar-1_one-1-1,Huangascar-1_one-1,huk,661,False,expert,shimelman2017,h u k,False,expert
HuarazHuailas-1_one-1-1,HuarazHuailas-1_one-1,huk,661,False,expert,parkerchavez1976,x u k,False,expert
Imbabura-1_one-1-1,Imbabura-1_one-1,shuk,661,False,expert,gomez2009,ʃ u k,False,expert
Inkawasi-1_one-1-1,Inkawasi-1_one-1,uk,661,False,expert,heggarty2005,- u k,False,expert
Iruhito-1_one-1-1,Iruhito-1_one-1,tsi:,1001,False,expert,cerron2016,t - s iː,False,expert
Jaqaru-1_one-1-1,Jaqaru-1_one-1,maya,527,False,expert,heggarty2005,m a j a,False,expert
Kawki-1_one-1-1,Kawki-1_one-1,maya,527,False,expert,heggarty2005,m a j a,False,expert
Lamas-1_one-1-1,Lamas-1_one-1,suk,661,False,expert,taylor2006,s u k,False,expert
Laraos-1_one-1-1,Laraos-1_one-1,huk,661,False,expert,heggarty2005,h u k,False,expert
Lincha-Tana-1_one-1-1,Lincha-Tana-1_one-1,huk,661,False,expert,shimelman2017,h u k,False,expert
Maragua-1_one-1-1,Maragua-1_one-1,ux,661,False,expert,heggarty2005,- u x,False,expert
Napo-1_one-1-1,Napo-1_one-1,shuj,661,False,expert,orrwrisley1981,ʃ u -,False,expert
Pacaraos-1_one-1-1,Pacaraos-1_one-1,huk,661,False,expert,adelaar1982,x u k,False,expert
Pastaza-1_one-1-1,Pastaza-1_one-1,shuc,661,False,expert,landerman1973,ʃ u k,False,expert
Pocona-1_one-1-1,Pocona-1_one-1,ux,661,False,expert,heggarty2005,- u x,False,expert
Puki-1_one-1-1,Puki-1_one-1,maya,527,False,expert,heggarty2005,m a j a,False,expert
Puno-1_one-1-1,Puno-1_one-1,ux,661,False,expert,heggarty2005,- u x,False,expert
Putumayo-1_one-1-1,Putumayo-1_one-1,sug,661,False,expert,tandioy1978,s u g,False,expert
Raimondi-1_one-1-1,Raimondi-1_one-1,huk,661,False,expert,parkerchavez1976,x u k,False,expert
SanPedro-1_one-1-1,SanPedro-1_one-1,huk,661,False,expert,shimelman2017,h u k,False,expert
Santiagueno-1_one-1-1,Santiagueno-1_one-1,suk,661,False,expert,juanatey2021,s u x,False,expert
SantoTomas-1_one-1-1,SantoTomas-1_one-1,ʃuc,661,False,expert,santotomas1951,s u k,False,expert
Serena-1_one-1-1,Serena-1_one-1,šux,661,False,expert,heggarty2005,ʃ u x,False,expert
Sullkatiti-1_one-1-1,Sullkatiti-1_one-1,maya,527,False,expert,heggarty2005,m a j a,False,expert
Taquile-1_one-1-1,Taquile-1_one-1,ux,661,False,expert,heggarty2005,- u x,False,expert
Tarma-1_one-1-1,Tarma-1_one-1,xuk,661,False,expert,adelaar1977,χ o k,False,expert
Troje-1_one-1-1,Troje-1_one-1,šux,661,False,expert,heggarty2005,ʃ u x,False,expert
Tsimu-1_one-1-1,Tsimu-1_one-1,pí:si,1009,False,expert,cerron2016,p iː s i,False,expert
Wari-1_one-1-1,Wari-1_one-1,huk,661,False,expert,parkerchavez1976,x u k,False,expert
Yanac-1_one-1-1,Yanac-1_one-1,uk,661,False,expert,heggarty2005,- u k,False,expert
Anonimo-10_ten-1-1,Anonimo-10_ten-1,chunca,895,False,expert,valera1586,tʃ u n k a,False,expert
Apuri-10_ten-1-1,Apuri-10_ten-1,trunka,895,False,expert,shimelman2017,ʈ u n k a,False,expert
Apurimac-10_ten-1-1,Apurimac-10_ten-1,chunka,895,False,expert,camacho2007,tʃ u n k a,False,expert
Arma-10_ten-1-1,Arma-10_ten-1,chunka,895,False,expert,galvez2003,tʃ u n k a,False,expert
Atalla-10_ten-1-1,Atalla-10_ten-1,čunka,895,False,expert,heggarty2005,tʃ u n k a,False,expert
Ayacucho-10_ten-1-1,Ayacucho-10_ten-1,chunka,895,False,expert,soto1976,tʃ u n k a,False,expert
Bobonaza-10_ten-1-1,Bobonaza-10_ten-1,chunga,895,False,expert,orrwrisley1981,tʃ u n g a,False,expert
Cacra-Hongos-10_ten-1-1,Cacra-Hongos-10_ten-1,trunka,895,False,expert,shimelman2017,ʈ u n k a,False,expert
Chachapoyas-10_ten-1-1,Chachapoyas-10_ten-1,ĉunka,895,False,expert,taylor2006,ʈʂ u n g a,False,expert
Chacpar-10_ten-1-1,Chacpar-10_ten-1,čunka,895,False,expert,heggarty2005,tʃ u n k a,False,expert
Chetilla-10_ten-1-1,Chetilla-10_ten-1,ĉunga,895,False,expert,heggarty2005,ʈʂ u n g a,False,expert
Chipaya-10_ten-1-1,Chipaya-10_ten-1,tunka,582,False,expert,heggarty2005,t u n k a,False,expert
Curva-10_ten-1-1,Curva-10_ten-1,čunka,895,False,expert,heggarty2005,tʃ u n k a,False,expert
Cuzco-10_ten-1-1,Cuzco-10_ten-1,čunka,895,False,expert,heggarty2005,tʃ u n k a,False,expert
CuzquenoAntiguo-10_ten-1-1,CuzquenoAntiguo-10_ten-1,chunca,895,False,expert,holguin1608,tʃ u n k a,False,expert
Huallaga-10_ten-1-1,Huallaga-10_ten-1,čunka,895,False,expert,heggarty2005,tʃ u n k a,False,expert
Huanca-10_ten-1-1,Huanca-10_ten-1,trunka,895,False,expert,cerron2018,ʈʂ u n k a,False,expert
Huancane-10_ten-1-1,Huancane-10_ten-1,tunka,853,False,expert,heggarty2005,t u n k a,False,expert
Huangascar-10_ten-1-1,Huangascar-10_ten-1,trunka,895,False,expert,shimelman2017,ʈ u n k a,False,expert
HuarazHuailas-10_ten-1-1,HuarazHuailas-10_ten-1,chunka,895,False,expert,parkerchavez1976,tʃ u ɲ k a,False,expert
Imbabura-10_ten-1-1,Imbabura-10_ten-1,chunga,895,False,expert,gomez2009,tʃ u n g a,False,expert
Inkawasi-10_ten-1-1,Inkawasi-10_ten-1,diez,896,False,expert,heggarty2005,d i e s,False,expert
Iruhito-10_ten-1-1,Iruhito-10_ten-1,ka:lo:,897,False,expert,cerron2016,k aː l oː,False,expert
Jaqaru-10_ten-1-1,Jaqaru-10_ten-1,ĉunka,585,False,expert,heggarty2005,ʈʂ u n k a,False,expert
Kawki-10_ten-1-1,Kawki-10_ten-1,ĉunka,937,False,expert,heggarty2005,ʈʂ u n k a,False,expert
Lamas-10_ten-1-1,Lamas-10_ten-1,chunka,895,False,expert,taylor2006,tʃ u n g a,False,expert
Laraos-10_ten-1-1,Laraos-10_ten-1,ĉunka,895,False,expert,heggarty2005,ʈʂ u n k a,False,expert
Lincha-Tana-10_ten-1-1,Lincha-Tana-10_ten-1,trunka,895,False,expert,shimelman2017,ʈ u n k a,False,expert
Maragua-10_ten-1-1,Maragua-10_ten-1,čunka,895,False,expert,heggarty2005,tʃ u n k a,False,expert
Napo-10_ten-1-1,Napo-10_ten-1,chunga,895,False,expert,orrwrisley1981,tʃ u n g a,False,expert
Pacaraos-10_ten-1-1,Pacaraos-10_ten-1,trunka,895,False,expert,adelaar1982,ʈʂ u ŋ k a,False,expert
Pastaza-10_ten-1-1,Pastaza-10_ten-1,chingu,895,False,expert,landerman1973,tʃ i n g u,False,expert
Pocona-10_ten-1-1,Pocona-10_ten-1,čunka,895,False,expert,heggarty2005,tʃ u n k a,False,expert
Puki-10_ten-1-1,Puki-10_ten-1,tunka,586,False,expert,heggarty2005,t u n k a,False,expert
Puno-10_ten-1-1,Puno-10_ten-1,čunka,895,False,expert,heggarty2005,tʃ u n k a,False,expert
Putumayo-10_ten-1-1,Putumayo-10_ten-1,chunga,895,False,expert,tandioy1978,tʃ u n g a,False,expert
Raimondi-10_ten-1-1,Raimondi-10_ten-1,chunka,895,False,expert,parkerchavez1976,tʃ u ɲ k a,False,expert
SanPedro-10_ten-1-1,SanPedro-10_ten-1,trunka,895,False,expert,shimelman2017,ʈ u n k a,False,expert
Santiagueno-10_ten-1-1,Santiagueno-10_ten-1,chunka,895,False,expert,juanatey2021,tʃ u ŋ k a,False,expert
SantoTomas-10_ten-1-1,SantoTomas-10_ten-1,chunka,895,False,expert,santotomas1951,tʃ u n k a,False,expert
Serena-10_ten-1-1,Serena-10_ten-1,čunga,895,False,expert,heggarty2005,tʃ u n g a,False,expert
Sullkatiti-10_ten-1-1,Sullkatiti-10_ten-1,tunka,588,False,expert,heggarty2005,t u n k a,False,expert
Taquile-10_ten-1-1,Taquile-10_ten-1,čunka,895,False,expert,heggarty2005,tʃ u n k a,False,expert
Tarma-10_ten-1-1,Tarma-10_ten-1,ĉun̊ka,895,False,expert,adelaar1977,ʈʂ u ŋ k a,False,expert
Troje-10_ten-1-1,Troje-10_ten-1,čunga,895,False,expert,heggarty2005,tʃ u n g a,False,expert
Tsimu-10_ten-1-1,Tsimu-10_ten-1,khá:r̂o,897,False,expert,cerron2016,kʰ aː r o,False,expert
Wari-10_ten-1-1,Wari-10_ten-1,chunka,895,False,expert,parkerchavez1976,tʃ u ɲ k a,False,expert
Yanac-10_ten-1-1,Yanac-10_ten-1,ĉunka,895,False,expert,heggarty2005,ʈʂ u n k a,False,expert
Apurimac-100_green-1-1,Apurimac-100_green-1,qomir,282,False,expert,camacho2007,q o m i r,False,expert
Atalla-100_green-1-1,Atalla-100_green-1,χiwa,201,False,expert,heggarty2005,χ i w a,False,expert
Ayacucho-100_green-1-1,Ayacucho-100_green-1,qumiř,282,False,expert,soto1976,χ u m i !r̝/r,False,expert
Bobonaza-100_green-1-1,Bobonaza-100_green-1,birdi,656,False,expert,orrwrisley1981,b i r d i,False,expert
Chachapoyas-100_green-1-1,Chachapoyas-100_green-1,chikyaj,455,False,expert,taylor2006,tʃ i k j a x,False,expert
Chacpar-100_green-1-1,Chacpar-100_green-1,verde,521,False,expert,heggarty2005,b e r d e,False,expert
Chetilla-100_green-1-1,Chetilla-100_green-1,čiγyax,803,False,expert,heggarty2005,tʃ i ʁ j a x,False,expert
Chipaya-100_green-1-1,Chipaya-100_green-1,č'ojña,486,False,expert,heggarty2005,tʃʼ o - j ɲ a -,False,expert
Curva-100_green-1-1,Curva-100_green-1,q'umir,282,False,expert,heggarty2005,qʼ u m i r,False,expert
Cuzco-100_green-1-1,Cuzco-100_green-1,q'umir,282,False,expert,heggarty2005,qʼ u m i r,False,expert
Huallaga-100_green-1-1,Huallaga-100_green-1,verde,523,False,expert,heggarty2005,b e r d e,False,expert
Huanca-100_green-1-1,Huanca-100_green-1,birdi,540,False,expert,cerron2018,b i ɾ d i,False,expert
Huancane-100_green-1-1,Huancane-100_green-1,č'uχña,487,False,expert,heggarty2005,tʃʼ u χ ɲ a,False,expert
HuarazHuailas-100_green-1-1,HuarazHuailas-100_green-1,beri,533,False,expert,parkerchavez1976,b e ɾ - i,False,expert
Imbabura-100_green-1-1,Imbabura-100_green-1,birdi,541,False,expert,gomez2009,b i ɾ d i,False,expert
Inkawasi-100_green-1-1,Inkawasi-100_green-1,čiχyaχ,805,False,expert,heggarty2005,tʃ i χ j a χ,False,expert
Jaqaru-100_green-1-1,Jaqaru-100_green-1,verde,284,False,expert,heggarty2005,b e r d e,False,expert
Kawki-100_green-1-1,Kawki-100_green-1,čikya,285,False,expert,heggarty2005,tʃ i k j a -,False,expert
Lamas-100_green-1-1,Lamas-100_green-1,chikjak,806,False,expert,taylor2006,tʃ i k j a k,False,expert
Laraos-100_green-1-1,Laraos-100_green-1,verde,522,False,expert,heggarty2005,b e r d e,False,expert
Maragua-100_green-1-1,Maragua-100_green-1,q'umir,282,False,expert,heggarty2005,qʼ u m i r,False,expert
Napo-100_green-1-1,Napo-100_green-1,birdi,535,False,expert,orrwrisley1981,b i r d i,False,expert
Pacaraos-100_green-1-1,Pacaraos-100_green-1,berdi,531,False,expert,adelaar1982,b e r d i,False,expert
Pastaza-100_green-1-1,Pastaza-100_green-1,quillu,1010,False,expert,landerman1973,k i ʎ u,False,expert
Pocona-100_green-1-1,Pocona-100_green-1,q'umir,282,False,expert,heggarty2005,qʼ u m i r,False,expert
Puki-100_green-1-1,Puki-100_green-1,č'uχña,487,False,expert,heggarty2005,tʃʼ u χ ɲ a,False,expert
Puno-100_green-1-1,Puno-100_green-1,q'umir,282,False,expert,heggarty2005,qʼ u m i r,False,expert
Raimondi-100_green-1-1,Raimondi-100_green-1,berdi,532,False,expert,parkerchavez1976,b e ɾ d i,False,expert
Santiagueno-100_green-1-1,Santiagueno-100_green-1,qomer,282,False,expert,juanatey2021,q o m e ɾ,False,expert
SantoTomas-100_green-1-1,SantoTomas-100_green-1,ococya,281,False,expert,santotomas1951,- o k o - k j a,False,expert
Serena-100_green-1-1,Serena-100_green-1,verde,524,False,expert,heggarty2005,b e r d e,False,expert
Sullkatiti-100_green-1-1,Sullkatiti-100_green-1,č'uχña,487,False,expert,heggarty2005,tʃʼ u χ ɲ a,False,expert
Taquile-100_green-1-1,Taquile-100_green-1,q'umir,282,False,expert,heggarty2005,qʼ u m i r,False,expert
Troje-100_green-1-1,Troje-100_green-1,verde,528,False,expert,heggarty2005,b e r d e,False,expert
Wari-100_green-1-1,Wari-100_green-1,cheqlla,807,False,expert,parkerchavez1976,tʃ e q ʎ a -,False,expert
Yanac-100_green-1-1,Yanac-100_green-1,tsiqyaq,813,False,expert,heggarty2005,ts i q j a q,False,expert
Anonimo-101_yellow-1-1,Anonimo-101_yellow-1,quello,1010,False,expert,valera1586,k e ʎ ɔ,False,expert
Anonimo-101_yellow-2-1,Anonimo-101_yellow-2,carhua,993,False,expert,valera1586,k a r w a -,False,expert
Apuri-101_yellow-1-1,Apuri-101_yellow-1,qarwa,993,False,expert,shimelman2017,q a ɾ w a -,False,expert
Apurimac-101_yellow-1-1,Apurimac-101_yellow-1,qarwa,993,False,expert,camacho2007,q a r w a -,False,expert
Arma-101_yellow-1-1,Arma-101_yellow-1,qillu,1010,False,expert,galvez2003,χ i ʎ u,False,expert
Atalla-101_yellow-1-1,Atalla-101_yellow-1,χiλu,1010,False,expert,heggarty2005,χ i ʎ u,False,expert
Ayacucho-101_yellow-1-1,Ayacucho-101_yellow-1,qellu,1010,False,expert,soto1976,χ e ʎ u,False,expert
Bobonaza-101_yellow-1-1,Bobonaza-101_yellow-1,quillu,1010,False,expert,orrwrisley1981,k i ʎ u,False,expert
Cacra-Hongos-101_yellow-1-1,Cacra-Hongos-101_yellow-1,qarwa,993,False,expert,shimelman2017,q a l w a -,False,expert
Chachapoyas-101_yellow-1-1,Chachapoyas-101_yellow-1,killu,1010,False,expert,taylor2006,k i dʑ u,False,expert
Chacpar-101_yellow-1-1,Chacpar-101_yellow-1,ġaλwa.š,993,False,expert,heggarty2005,ɢ a ʎ w a ʃ,False,expert
Chetilla-101_yellow-1-1,Chetilla-101_yellow-1,qarwa,993,False,expert,heggarty2005,q a r w a -,False,expert
Chipaya-101_yellow-1-1,Chipaya-101_yellow-1,q'iλu,1014,False,expert,heggarty2005,qʼ i ʎ - u,False,expert
Curva-101_yellow-1-1,Curva-101_yellow-1,q'iλu,1010,False,expert,heggarty2005,qʼ i ʎ u,False,expert
Cuzco-101_yellow-1-1,Cuzco-101_yellow-1,q'iλu,1010,False,expert,heggarty2005,qʼ i ʎ u,False,expert
CuzquenoAntiguo-101_yellow-1-1,CuzquenoAntiguo-101_yellow-1,qqello,1010,False,expert,holguin1608,χ i ʎ u,False,expert
CuzquenoAntiguo-101_yellow-2-1,CuzquenoAntiguo-101_yellow-2,ccarhua,993,False,expert,holguin1608,χ a r w a -,False,expert
Huallaga-101_yellow-1-1,Huallaga-101_yellow-1,qarwa.š,993,False,expert,heggarty2005,q a r w a ʃ,False,expert
Jauja-101_yellow-1-1,Jauja-101_yellow-1,tunqush,102,False,expert,cerron1976,t u n ʔ u ʂ,False,expert
Huanca-101_yellow-1-1,Huanca-101_yellow-1,tunqush,102,False,expert,cerron1976,t u n ʔ u ʂ,False,expert
Huancane-101_yellow-1-1,Huancane-101_yellow-1,q'iλu,61,False,expert,heggarty2005,qʼ i ʎ - u,False,expert
Huangascar-101_yellow-1-1,Huangascar-101_yellow-1,qarwa,993,False,expert,shimelman2017,q a ɾ w a -,False,expert
HuarazHuailas-101_yellow-1-1,HuarazHuailas-101_yellow-1,qarwash,993,False,expert,parkerchavez1976,q a ɾ w a ʃ,False,expert
Imbabura-101_yellow-1-1,Imbabura-101_yellow-1,killu,1010,False,expert,gomez2009,k i ʎ u,False,expert
Inkawasi-101_yellow-1-1,Inkawasi-101_yellow-1,χarwa,993,False,expert,heggarty2005,χ a r w a -,False,expert
Iruhito-101_yellow-1-1,Iruhito-101_yellow-1,k’élyu,600,False,expert,cerron2016,kʼ e l j u,False,expert
Jaqaru-101_yellow-1-1,Jaqaru-101_yellow-1,tyuyu,995,False,expert,heggarty2005,t j u j u,False,expert
Kawki-101_yellow-1-1,Kawki-101_yellow-1,qarwa,16,False,expert,heggarty2005,q a r w a -,False,expert
Lamas-101_yellow-1-1,Lamas-101_yellow-1,killu,1010,False,expert,taylor2006,k i dʑ u,False,expert
Laraos-101_yellow-1-1,Laraos-101_yellow-1,qarwa.š,993,False,expert,heggarty2005,q a r w a ʃ,False,expert
Lincha-Tana-101_yellow-1-1,Lincha-Tana-101_yellow-1,qarwa,993,False,expert,shimelman2017,q a ɾ w a -,False,expert
Maragua-101_yellow-1-1,Maragua-101_yellow-1,q'iλu,1010,False,expert,heggarty2005,qʼ i ʎ u,False,expert
Napo-101_yellow-1-1,Napo-101_yellow-1,quillu,1010,False,expert,orrwrisley1981,k i ʎ u,False,expert
Pacaraos-101_yellow-1-1,Pacaraos-101_yellow-1,qarwa,993,False,expert,adelaar1982,ʁ a ɾ w a -,False,expert
Pastaza-101_yellow-1-1,Pastaza-101_yellow-1,quillu,1010,False,expert,landerman1973,k i ʎ u,False,expert
Pocona-101_yellow-1-1,Pocona-101_yellow-1,q'iλu,1010,False,expert,heggarty2005,qʼ i ʎ u,False,expert
Puki-101_yellow-1-1,Puki-101_yellow-1,q'iλu,601,False,expert,heggarty2005,qʼ i ʎ - u,False,expert
Puno-101_yellow-1-1,Puno-101_yellow-1,q'iλu,1010,False,expert,heggarty2005,qʼ i ʎ u,False,expert
Putumayo-101_yellow-1-1,Putumayo-101_yellow-1,quillu,1010,False,expert,tandioy1978,x i ʎ u,False,expert
Raimondi-101_yellow-1-1,Raimondi-101_yellow-1,qarwash,993,False,expert,parkerchavez1976,q a ɾ w a ʃ,False,expert
SanPedro-101_yellow-1-1,SanPedro-101_yellow-1,qarwa,993,False,expert,shimelman2017,q a ɾ w a -,False,expert
Santiagueno-101_yellow-1-1,Santiagueno-101_yellow-1,qellu,1010,False,expert,juanatey2021,q ɪ ʒ u,False,expert
SantoTomas-101_yellow-1-1,SantoTomas-101_yellow-1,quillo,1010,False,expert,santotomas1951,q i ʎ o,False,expert
SantoTomas-101_yellow-2-1,SantoTomas-101_yellow-2,quello,1010,False,expert,santotomas1951,q e ʎ o,False,expert
Serena-101_yellow-1-1,Serena-101_yellow-1,kiλu,1010,False,expert,heggarty2005,k i ʎ u,False,expert
Sullkatiti-101_yellow-1-1,Sullkatiti-101_yellow-1,q'iλu,602,False,expert,heggarty2005,qʼ i ʎ - u,False,expert
Taquile-101_yellow-1-1,Taquile-101_yellow-1,q'iλu,1010,False,expert,heggarty2005,qʼ i ʎ u,False,expert
Tarma-101_yellow-1-1,Tarma-101_yellow-1,xarwash,993,False,expert,adelaar1977,q a ɾ w a ʃ,False,expert
Troje-101_yellow-1-1,Troje-101_yellow-1,kižu,1010,False,expert,heggarty2005,k i ʒ u,False,expert
Tsimu-101_yellow-1-1,Tsimu-101_yellow-1,pá:ku:,994,False,expert,cerron2016,p aː k uː,False,expert
Wari-101_yellow-1-1,Wari-101_yellow-1,qarwash,993,False,expert,parkerchavez1976,q a ɾ w a ʃ,False,expert
Yanac-101_yellow-1-1,Yanac-101_yellow-1,qarwa,993,False,expert,heggarty2005,q a r w a -,False,expert
Anonimo-102_big-1-1,Anonimo-102_big-1,hatun,194,False,expert,valera1586,h a t u n,False,expert
Apuri-102_big-1-1,Apuri-102_big-1,hatun,194,False,expert,shimelman2017,h a t u n,False,expert
Apurimac-102_big-1-1,Apurimac-102_big-1,hatun,194,False,expert,camacho2007,h a t u n,False,expert
Arma-102_big-1-1,Arma-102_big-1,hatun,194,False,expert,galvez2003,h a t u ŋ,False,expert
Atalla-102_big-1-1,Atalla-102_big-1,hatun,194,False,expert,heggarty2005,h a t u n,False,expert
Ayacucho-102_big-1-1,Ayacucho-102_big-1,hatun,194,False,expert,soto1976,h a t u ŋ,False,expert
Bobonaza-102_big-1-1,Bobonaza-102_big-1,jatun,194,False,expert,orrwrisley1981,h a t u n,False,expert
Cacra-Hongos-102_big-1-1,Cacra-Hongos-102_big-1,hatun,194,False,expert,shimelman2017,h a t u n,False,expert
Chachapoyas-102_big-1-1,Chachapoyas-102_big-1,atun,194,False,expert,taylor2006,- a t u n,False,expert
Chacpar-102_big-1-1,Chacpar-102_big-1,hatun,194,False,expert,heggarty2005,h a t u n,False,expert
Chetilla-102_big-1-1,Chetilla-102_big-1,atun,194,False,expert,heggarty2005,- a t u n,False,expert
Chipaya-102_big-1-1,Chipaya-102_big-1,mikta,1015,False,expert,heggarty2005,m i k t a - - - -,False,expert
Curva-102_big-1-1,Curva-102_big-1,athun,194,False,expert,heggarty2005,- a tʰ u n,False,expert
Cuzco-102_big-1-1,Cuzco-102_big-1,hatun,194,False,expert,heggarty2005,h a t u n,False,expert
CuzquenoAntiguo-102_big-1-1,CuzquenoAntiguo-102_big-1,hatun,194,False,expert,holguin1608,h a t u n,False,expert
Huallaga-102_big-1-1,Huallaga-102_big-1,hatun,194,False,expert,heggarty2005,h a t u n,False,expert
Huanca-102_big-1-1,Huanca-102_big-1,hatun,194,False,expert,cerron2018,h a t u n,False,expert
Huancane-102_big-1-1,Huancane-102_big-1,hač'a,1016,False,expert,heggarty2005,h a - tʃʼ a,False,expert
Huangascar-102_big-1-1,Huangascar-102_big-1,hatun,194,False,expert,shimelman2017,h a t u n,False,expert
HuarazHuailas-102_big-1-1,HuarazHuailas-102_big-1,hatun,194,False,expert,parkerchavez1976,h a t u n,False,expert
Imbabura-102_big-1-1,Imbabura-102_big-1,jatun,194,False,expert,gomez2009,x a t u n,False,expert
Inkawasi-102_big-1-1,Inkawasi-102_big-1,atun,194,False,expert,heggarty2005,- a t u n,False,expert
Iruhito-102_big-1-1,Iruhito-102_big-1,tsákua,195,False,expert,cerron2016,ts a k u a,False,expert
Jaqaru-102_big-1-1,Jaqaru-102_big-1,axts'a,1016,False,expert,heggarty2005,- a x tsʼ a,False,expert
Kawki-102_big-1-1,Kawki-102_big-1,asĉ'a,1016,False,expert,heggarty2005,- a s ʈʂʼ a,False,expert
Lamas-102_big-1-1,Lamas-102_big-1,atun,194,False,expert,taylor2006,- a t u n,False,expert
Laraos-102_big-1-1,Laraos-102_big-1,hatun,194,False,expert,heggarty2005,h a t u n,False,expert
Lincha-Tana-102_big-1-1,Lincha-Tana-102_big-1,hatun,194,False,expert,shimelman2017,h a t u n,False,expert
Maragua-102_big-1-1,Maragua-102_big-1,hatun,194,False,expert,heggarty2005,h a t u n,False,expert
Napo-102_big-1-1,Napo-102_big-1,jatun,194,False,expert,orrwrisley1981,h a t u n,False,expert
Pacaraos-102_big-1-1,Pacaraos-102_big-1,hatun,194,False,expert,adelaar1982,x a t u ŋ,False,expert
Pastaza-102_big-1-1,Pastaza-102_big-1,atun,194,False,expert,landerman1973,- a t u n,False,expert
Pocona-102_big-1-1,Pocona-102_big-1,hatun,194,False,expert,heggarty2005,h a t u n,False,expert
Puki-102_big-1-1,Puki-102_big-1,hač'a,1016,False,expert,heggarty2005,h a - tʃʼ a,False,expert
Puno-102_big-1-1,Puno-102_big-1,hatun,194,False,expert,heggarty2005,h a t u n,False,expert
Putumayo-102_big-1-1,Putumayo-102_big-1,atun,194,False,expert,tandioy1978,- a t u n,False,expert
SanPedro-102_big-1-1,SanPedro-102_big-1,hatun,194,False,expert,shimelman2017,h a t u n,False,expert
Santiagueno-102_big-1-1,Santiagueno-102_big-1,atun,194,False,expert,juanatey2021,- a t u n,False,expert
SantoTomas-102_big-1-1,SantoTomas-102_big-1,atun,194,False,expert,santotomas1996,- a t u n,False,expert
Serena-102_big-1-1,Serena-102_big-1,atun,194,False,expert,heggarty2005,- a t u n,False,expert
Sullkatiti-102_big-1-1,Sullkatiti-102_big-1,hač'a,1016,False,expert,heggarty2005,h a - tʃʼ a,False,expert
Taquile-102_big-1-1,Taquile-102_big-1,athun,194,False,expert,heggarty2005,- a tʰ u n,False,expert
Tarma-102_big-1-1,Tarma-102_big-1,xatun̊,194,False,expert,adelaar1977,χ a t u ŋ,False,expert
Troje-102_big-1-1,Troje-102_big-1,hatun,194,False,expert,heggarty2005,h a t u n,False,expert
Tsimu-102_big-1-1,Tsimu-102_big-1,tánsa,1017,False,expert,cerron2016,- - - t a n s - a,False,expert
Wari-102_big-1-1,Wari-102_big-1,hatun,194,False,expert,parkerchavez1976,h a t u n,False,expert
Yanac-102_big-1-1,Yanac-102_big-1,atun,194,False,expert,heggarty2005,- a t u n,False,expert
Anonimo-103_highup-1-1,Anonimo-103_highup-1,hanan,502,False,expert,valera1586,h a n a n,False,expert
Anonimo-103_highup-2-1,Anonimo-103_highup-2,hanac,360,False,expert,valera1586,h a n a ( - ) k,False,expert
Apuri-103_highup-1-1,Apuri-103_highup-1,hanay,360,False,expert,shimelman2017,h a n ai ( - ) -,False,expert
