ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Mono-65_vomit-1-1,Mono-65_vomit-1,ooʔi,65_vomit-1,False,expert,,,,
Mono-66_see-1-1,Mono-66_see-1,puni,66_see-1,False,expert,,,,
Mono-67_hear-1-1,Mono-67_hear-1,naqqa,67_hear-1,False,expert,,,,
Mono-68_know-1-1,Mono-68_know-1,suttapɨhi,68_know-5,False,expert,,,,
Mono-69_sleep-1-1,Mono-69_sleep-1,ɨwi,69_sleep-1,False,expert,,,,
Mono-70_die-1-1,Mono-70_die-1,etaa,70_die-9,False,expert,,,,
Mono-71_kill-1-1,Mono-71_kill-1,pacca,71_kill-2,False,expert,,,,
Mono-72_fly-1-1,Mono-72_fly-1,yocci,72_fly-1,False,expert,,,,
Mono-73_walk-1-1,Mono-73_walk-1,nɨwi,73_walk-1,False,expert,,,,
Mono-74_come-1-1,Mono-74_come-1,kimma,74_come-1,False,expert,,,,
Mono-75_lie-1-1,Mono-75_lie-1,hapi,75_lie-1,False,expert,,,,
Mono-76_sitsitdown-1-1,Mono-76_sitsitdown-1,qattɨ,76_sitsitdown-1,False,expert,,,,
Mono-77_standup-1-1,Mono-77_standup-1,"wɨnɨ""",77_standup-1,False,expert,,,,
Mono-78_throw-1-1,Mono-78_throw-1,wɨna-ʔi,78_throw-1,False,expert,,,,
Mono-79_give-1-1,Mono-79_give-1,kiya,79_give-1,False,expert,,,,
Mono-80_say-1-1,Mono-80_say-1,ine,80_say-1,False,expert,,,,
Mono-80_say-2-1,Mono-80_say-2,inee,80_say-1,False,expert,,,,
Mono-81_sing-1-1,Mono-81_sing-1,hupia-ru,81_sing-1,False,expert,,,,
Mono-82_sun-1-1,Mono-82_sun-1,tape,82_sun-1,False,expert,,,,
Mono-83_moon-1-1,Mono-83_moon-1,tamɨʔa,83_moon-1,False,expert,,,,
Mono-84_star-1-1,Mono-84_star-1,"tacinu""",84_star-1,False,expert,,,,
Mono-85_sky-1-1,Mono-85_sky-1,tukuppa,85_sky-1,False,expert,,,,
Mono-86_water-1-1,Mono-86_water-1,paya,86_water-1,False,expert,,,,
Mono-87_wind-1-1,Mono-87_wind-1,"hɨkkwa""",87_wind-1,False,expert,,,,
Mono-88_rain-1-1,Mono-88_rain-1,tɨɨkkwa,88_rain-9,False,expert,,,,
Mono-88_rain-2-1,Mono-88_rain-2,tɨɨkwápe,88_rain-9,False,expert,,,,
Mono-89_snow-1-1,Mono-89_snow-1,nɨpa,89_snow-1,False,expert,,,,
Mono-90_stonerock-1-1,Mono-90_stonerock-1,"tɨppi""",90_stonerock-1,False,expert,,,,
Mono-91_sand-1-1,Mono-91_sand-1,"passiwa""",91_sand-1,False,expert,,,,
Mono-92_earth-1-1,Mono-92_earth-1,"tɨpi""",92_earth-1,False,expert,,,,
Mono-93_salt-1-1,Mono-93_salt-1,omma,93_salt-1,False,expert,,,,
Mono-94_cloud-1-1,Mono-94_cloud-1,toö,94_cloud-1,False,expert,,,,
Mono-95_smoke-1-1,Mono-95_smoke-1,"kuk-kuhi""",95_smoke-1,False,expert,,,,
Mono-96_fire-1-1,Mono-96_fire-1,qoso,96_fire-1,False,expert,,,,
Mono-97_ash-1-1,Mono-97_ash-1,esiya,97_ash-7,False,expert,,,,
Mono-98_burn-1-1,Mono-98_burn-1,pita,98_burn-7,False,expert,,,,
Mono-99_pathroad-1-1,Mono-99_pathroad-1,poyo,99_pathroad-1,False,expert,,,,
Mono-100_mountain-1-1,Mono-100_mountain-1,toya,100_mountain-1,False,expert,,,,
Mono-101_red-1-1,Mono-101_red-1,aqqa-pono,101_red-1,False,expert,,,,
Mono-102_green-1-1,Mono-102_green-1,puhi-tuwa,102_green-1,False,expert,,,,
Mono-103_yellow-1-1,Mono-103_yellow-1,oha-pono,103_yellow-1,False,expert,,,,
Mono-104_white-1-1,Mono-104_white-1,tocci-pono,104_white-1,False,expert,,,,
Mono-105_black-1-1,Mono-105_black-1,tummu,105_black-1,False,expert,,,,
Mono-106_night-1-1,Mono-106_night-1,toqa,106_night-1,False,expert,,,,
Mono-107_name-1-1,Mono-107_name-1,na-niya-nna,107_name-1,False,expert,,,,
Mono-108_year-1-1,Mono-108_year-1,too,108_year-1,False,expert,,,,
Mono-110_three-1-1,Mono-110_three-1,pahí-i,110_three-1,False,expert,,,,
Mono-110_three-2-1,Mono-110_three-2,tu,110_three-1,False,expert,,,,
Mono-111_four-1-1,Mono-111_four-1,wacikwí-i,111_four-1,False,expert,,,,
Mono-111_four-2-1,Mono-111_four-2,tu,111_four-1,False,expert,,,,
Mono-112_five-1-1,Mono-112_five-1,manigí-i,112_five-1,False,expert,,,,
Mono-112_five-2-1,Mono-112_five-2,tu,112_five-1,False,expert,,,,
Mono-113_six-1-1,Mono-113_six-1,naabahí-i,113_six-1,False,expert,,,,
Mono-113_six-2-1,Mono-113_six-2,tu,113_six-1,False,expert,,,,
Mono-114_i-1-1,Mono-114_i-1,nɯ,114_i-1,False,expert,,,,
Mono-115_yousing-1-1,Mono-115_yousing-1,ɯh,115_yousing-2,False,expert,,,,
Mono-116_we-1-1,Mono-116_we-1,tɑ,116_we-2,False,expert,,,,
Mono-117_what-1-1,Mono-117_what-1,hɑ,117_what-7,False,expert,,,,
Mono-118_who-1-1,Mono-118_who-1,haghe,118_who-1,False,expert,,,,
Mono-119_this-1-1,Mono-119_this-1,ihu,119_this-1,False,expert,,,,
Mono-120_that-1-1,Mono-120_that-1,u,120_that-2,False,expert,,,,
Mono-121_all-1-1,Mono-121_all-1,nasimi-,121_all-4,False,expert,,,,
Mono-122_swim-1-1,Mono-122_swim-1,pɑhɑpi-,122_swim-1,False,expert,,,,
Tubatulabel-1_nonot-1-1,Tubatulabel-1_nonot-1,haš,1_nonot-1,False,expert,,,,
Tubatulabel-2_many-1-1,Tubatulabel-2_many-1,yoowi,2_many-4,False,expert,,,,
Tubatulabel-3_one-1-1,Tubatulabel-3_one-1,čiič,3_one-3,False,expert,,,,
Tubatulabel-4_two-1-1,Tubatulabel-4_two-1,woo,4_two-1,False,expert,,,,
Tubatulabel-5_big-1-1,Tubatulabel-5_big-1,egeewan,5_big-7,False,expert,,,,
Tubatulabel-6_old-1-1,Tubatulabel-6_old-1,uulaw-ɨt,6_old-10,False,expert,,,,
Tubatulabel-6_old-2-1,Tubatulabel-6_old-2,uuʔuulawica,6_old-10,False,expert,,,,
Tubatulabel-7_small-1-1,Tubatulabel-7_small-1,kuʔuzubi-l,7_small-8,False,expert,,,,
Tubatulabel-8_short-1-1,Tubatulabel-8_short-1,tabuuʔupi-l,8_short-4,False,expert,,,,
Tubatulabel-9_long-1-1,Tubatulabel-9_long-1,utudu,9_long-10,False,expert,,,,
Tubatulabel-10_new-1-1,Tubatulabel-10_new-1,mapita,10_new-7,False,expert,,,,
Tubatulabel-11_good-1-1,Tubatulabel-11_good-1,tɨwɨ,11_good-8,False,expert,,,,
Tubatulabel-12_round-1-1,Tubatulabel-12_round-1,muluŋwa-l,12_round-8,False,expert,,,,
Tubatulabel-12_round-2-1,Tubatulabel-12_round-2,muluʔuŋa-,12_round-8,False,expert,,,,
Tubatulabel-13_heavy-1-1,Tubatulabel-13_heavy-1,pɨlɨʔ,13_heavy-2,False,expert,,,,
Tubatulabel-13_heavy-2-1,Tubatulabel-13_heavy-2,-ipɨlɨʔ,13_heavy-2,False,expert,,,,
Tubatulabel-14_dry-1-1,Tubatulabel-14_dry-1,waag-ɨt,14_dry-2,False,expert,,,,
Tubatulabel-14_dry-2-1,Tubatulabel-14_dry-2,awak,14_dry-2,False,expert,,,,
Tubatulabel-16_dirty-1-1,Tubatulabel-16_dirty-1,tuguubiš-ɨt,16_dirty-1,False,expert,,,,
Tubatulabel-16_dirty-2-1,Tubatulabel-16_dirty-2,utuguubiš,16_dirty-1,False,expert,,,,
Tubatulabel-17_full-1-1,Tubatulabel-17_full-1,ɨmbɨm,17_full-10,False,expert,,,,
Tubatulabel-17_full-2-1,Tubatulabel-17_full-2,pɨim-it,,False,expert,,,,
Tubatulabel-18_cold-1-1,Tubatulabel-18_cold-1,šɨɨb-t,18_cold-2,False,expert,,,,
Tubatulabel-18_cold-2-1,Tubatulabel-18_cold-2,ɨšɨip,18_cold-2,False,expert,,,,
Tubatulabel-19_hot-1-1,Tubatulabel-19_hot-1,ɨɨdɨɨʔ-ɨt,19_hot-1,False,expert,,,,
Tubatulabel-19_hot-2-1,Tubatulabel-19_hot-2,ɨʔɨdɨɨʔ,19_hot-1,False,expert,,,,
Tubatulabel-20_woman-1-1,Tubatulabel-20_woman-1,koimi,20_woman-10,False,expert,,,,
Tubatulabel-21_man-1-1,Tubatulabel-21_man-1,taatwa-l,21_man-2,False,expert,,,,
Tubatulabel-22_person-1-1,Tubatulabel-22_person-1,nɨmɨ-,,False,expert,,,,
Tubatulabel-23_fish-1-1,Tubatulabel-23_fish-1,kuyuu-l,23_fish-2,False,expert,,,,
Tubatulabel-24_bird-1-1,Tubatulabel-24_bird-1,čikii-t,,False,expert,,,,
Tubatulabel-25_dog-1-1,Tubatulabel-25_dog-1,punku,25_dog-1,False,expert,,,,
Tubatulabel-26_louse-1-1,Tubatulabel-26_louse-1,nahaa-l,26_louse-5,False,expert,,,,
Tubatulabel-27_snake-1-1,Tubatulabel-27_snake-1,tuha-t,27_snake-6,False,expert,,,,
Tubatulabel-28_tree-1-1,Tubatulabel-28_tree-1,uuʔu-t,28_tree-2,False,expert,,,,
Tubatulabel-29_bark-1-1,Tubatulabel-29_bark-1,opit,29_bark-8,False,expert,,,,
Tubatulabel-29_bark-2-1,Tubatulabel-29_bark-2,opun,29_bark-8,False,expert,,,,
Tubatulabel-30_leaf-1-1,Tubatulabel-30_leaf-1,naŋhabɨɨ-l,30_leaf-1,False,expert,,,,
Tubatulabel-31_root-1-1,Tubatulabel-31_root-1,wiiši,31_root-3,False,expert,,,,
Tubatulabel-32_seed-1-1,Tubatulabel-32_seed-1,punʒi-l,32_seed-1,False,expert,,,,
Tubatulabel-33_blood-1-1,Tubatulabel-33_blood-1,ɨkwa,33_blood-2,False,expert,,,,
Tubatulabel-34_meat-1-1,Tubatulabel-34_meat-1,tuguwa,34_meat-1,False,expert,,,,
Tubatulabel-35_skin-1-1,Tubatulabel-35_skin-1,poon-t,35_skin-1,False,expert,,,,
Tubatulabel-36_bone-1-1,Tubatulabel-36_bone-1,o-n,36_bone-1,False,expert,,,,
Tubatulabel-37_greasefat-1-1,Tubatulabel-37_greasefat-1,wip-t,37_greasefat-2,False,expert,,,,
Tubatulabel-38_egg-1-1,Tubatulabel-38_egg-1,pomp-t,38_egg-2,False,expert,,,,
Tubatulabel-39_horn-1-1,Tubatulabel-39_horn-1,aawa-t,39_horn-1,False,expert,,,,
Tubatulabel-40_tail-1-1,Tubatulabel-40_tail-1,wišii,40_tail-1,False,expert,,,,
Tubatulabel-41_feather-1-1,Tubatulabel-41_feather-1,aŋaa,41_feather-4,False,expert,,,,
Tubatulabel-42_hair-1-1,Tubatulabel-42_hair-1,comoo-l,42_hair-1,False,expert,,,,
Tubatulabel-43_head-1-1,Tubatulabel-43_head-1,kupu,43_head-11,False,expert,,,,
Tubatulabel-44_ear-1-1,Tubatulabel-44_ear-1,naŋha-l,44_ear-1,False,expert,,,,
Tubatulabel-45_eye-1-1,Tubatulabel-45_eye-1,punʒi-l,45_eye-1,False,expert,,,,
Tubatulabel-46_nose-1-1,Tubatulabel-46_nose-1,mupi-t,46_nose-1,False,expert,,,,
Tubatulabel-47_mouth-1-1,Tubatulabel-47_mouth-1,toʔogo,47_mouth-2,False,expert,,,,
Tubatulabel-48_tooth-1-1,Tubatulabel-48_tooth-1,taman-t,48_tooth-1,False,expert,,,,
Tubatulabel-49_tongue-1-1,Tubatulabel-49_tongue-1,lalan-t,49_tongue-2,False,expert,,,,
Tubatulabel-50_clawnail-1-1,Tubatulabel-50_clawnail-1,šulun-t,50_clawnail-5,False,expert,,,,
Tubatulabel-51_foot-1-1,Tubatulabel-51_foot-1,ɨŋgɨ-l,51_foot-12,False,expert,,,,
Tubatulabel-52_knee-1-1,Tubatulabel-52_knee-1,toŋoo-l,52_knee-1,False,expert,,,,
Tubatulabel-53_hand-1-1,Tubatulabel-53_hand-1,maa-l,53_hand-1,False,expert,,,,
Tubatulabel-54_arm-1-1,Tubatulabel-54_arm-1,matson,54_arm-2,False,expert,,,,
Tubatulabel-54_arm-2-1,Tubatulabel-54_arm-2,madzan,54_arm-2,False,expert,,,,
Tubatulabel-55_rope-1-1,Tubatulabel-55_rope-1,yuuwi-l,55_rope-13,False,expert,,,,
Tubatulabel-56_belly-1-1,Tubatulabel-56_belly-1,šapuš-t,56_belly-3,False,expert,,,,
Tubatulabel-57_navelbellybutton-1-1,Tubatulabel-57_navelbellybutton-1,šiiduluš-t,57_navelbellybutton-4,False,expert,,,,
Tubatulabel-58_neck-1-1,Tubatulabel-58_neck-1,kulaa-n,58_neck-1,False,expert,,,,
Tubatulabel-59_breast-1-1,Tubatulabel-59_breast-1,pii-l,59_breast-1,False,expert,,,,
Tubatulabel-60_heart-1-1,Tubatulabel-60_heart-1,šuuna-l,60_heart-2,False,expert,,,,
Tubatulabel-61_liver-1-1,Tubatulabel-61_liver-1,nɨɨma-l,61_liver-1,False,expert,,,,
Tubatulabel-62_drink-1-1,Tubatulabel-62_drink-1,iiʔɨɨ,62_drink-2,False,expert,,,,
Tubatulabel-62_drink-2-1,Tubatulabel-62_drink-2,iiʔ-ɨt,62_drink-2,False,expert,,,,
Tubatulabel-63_eat-1-1,Tubatulabel-63_eat-1,tɨk,,False,expert,,,,
Tubatulabel-63_eat-2-1,Tubatulabel-63_eat-2,ɨtɨk,,False,expert,,,,
Tubatulabel-64_bite-1-1,Tubatulabel-64_bite-1,kɨiʔ-ɨt,,False,expert,,,,
Tubatulabel-64_bite-2-1,Tubatulabel-64_bite-2,ɨɨgɨ,,False,expert,,,,
Tubatulabel-65_vomit-1-1,Tubatulabel-65_vomit-1,wayuub-,65_vomit-7,False,expert,,,,
Tubatulabel-65_vomit-2-1,Tubatulabel-65_vomit-2,awayuup,65_vomit-7,False,expert,,,,
Tubatulabel-66_see-1-1,Tubatulabel-66_see-1,taawɨg-ɨt,66_see-2,False,expert,,,,
Tubatulabel-67_hear-1-1,Tubatulabel-67_hear-1,haʔ-,67_hear-3,False,expert,,,,
Tubatulabel-67_hear-2-1,Tubatulabel-67_hear-2,aahaʔ,67_hear-3,False,expert,,,,
Tubatulabel-68_know-1-1,Tubatulabel-68_know-1,maag-,68_know-3,False,expert,,,,
Tubatulabel-68_know-2-1,Tubatulabel-68_know-2,amak,68_know-3,False,expert,,,,
Tubatulabel-69_sleep-1-1,Tubatulabel-69_sleep-1,culuum,69_sleep-4,False,expert,,,,
Tubatulabel-69_sleep-2-1,Tubatulabel-69_sleep-2,uculuum,69_sleep-4,False,expert,,,,
Tubatulabel-69_sleep-3-1,Tubatulabel-69_sleep-3,tahkin,,False,expert,,,,
Tubatulabel-69_sleep-4-1,Tubatulabel-69_sleep-4,atahkin,,False,expert,,,,
Tubatulabel-70_die-1-1,Tubatulabel-70_die-1,muug-,70_die-2,False,expert,,,,
Tubatulabel-71_kill-1-1,Tubatulabel-71_kill-1,mɨʔɨg,71_kill-3,False,expert,,,,
Tubatulabel-71_kill-2-1,Tubatulabel-71_kill-2,ɨmɨʔɨk,71_kill-3,False,expert,,,,
Tubatulabel-72_fly-1-1,Tubatulabel-72_fly-1,ool-ɨt,72_fly-4,False,expert,,,,
Tubatulabel-73_walk-1-1,Tubatulabel-73_walk-1,miy-,73_walk-2,False,expert,,,,
Tubatulabel-73_walk-2-1,Tubatulabel-73_walk-2,iimiy,73_walk-2,False,expert,,,,
Tubatulabel-74_come-1-1,Tubatulabel-74_come-1,kim-,74_come-1,False,expert,,,,
Tubatulabel-74_come-2-1,Tubatulabel-74_come-2,iŋgim,74_come-1,False,expert,,,,
Tubatulabel-75_lie-1-1,Tubatulabel-75_lie-1,tambɨɨʔ,75_lie-7,False,expert,,,,
Tubatulabel-75_lie-2-1,Tubatulabel-75_lie-2,andambɨɨʔ,75_lie-7,False,expert,,,,
Tubatulabel-76_sitsitdown-1-1,Tubatulabel-76_sitsitdown-1,halʔ-ɨt,76_sitsitdown-1,False,expert,,,,
Tubatulabel-76_sitsitdown-2-1,Tubatulabel-76_sitsitdown-2,aahalʔ,,False,expert,,,,
Tubatulabel-77_standup-1-1,Tubatulabel-77_standup-1,ɨiwɨn-,77_standup-1,False,expert,,,,
Tubatulabel-77_standup-2-1,Tubatulabel-77_standup-2,ɨɨʔɨwɨn,77_standup-1,False,expert,,,,
Tubatulabel-78_throw-1-1,Tubatulabel-78_throw-1,apalak,78_throw-6,False,expert,,,,
Tubatulabel-78_throw-2-1,Tubatulabel-78_throw-2,palak,78_throw-6,False,expert,,,,
Tubatulabel-79_give-1-1,Tubatulabel-79_give-1,maha-,79_give-3,False,expert,,,,
Tubatulabel-79_give-2-1,Tubatulabel-79_give-2,amha,,False,expert,,,,
Tubatulabel-80_say-1-1,Tubatulabel-80_say-1,piŋgɨ,80_say-8,False,expert,,,,
Tubatulabel-81_sing-1-1,Tubatulabel-81_sing-1,aayaan-,81_sing-13,False,expert,,,,
Tubatulabel-82_sun-1-1,Tubatulabel-82_sun-1,taa-l,82_sun-5,False,expert,,,,
Tubatulabel-83_moon-1-1,Tubatulabel-83_moon-1,mɨɨyabiš-t,83_moon-1,False,expert,,,,
Tubatulabel-84_star-1-1,Tubatulabel-84_star-1,šuu-l,84_star-3,False,expert,,,,
Tubatulabel-85_sky-1-1,Tubatulabel-85_sky-1,tookoombahl,85_sky-1,False,expert,,,,
Tubatulabel-86_water-1-1,Tubatulabel-86_water-1,paa-l,86_water-1,False,expert,,,,
Tubatulabel-87_wind-1-1,Tubatulabel-87_wind-1,xkahwal,87_wind-1,False,expert,,,,
Tubatulabel-88_rain-1-1,Tubatulabel-88_rain-1,taŋ,88_rain-15,False,expert,,,,
Tubatulabel-88_rain-2-1,Tubatulabel-88_rain-2,andaŋ,88_rain-6,False,expert,,,,
Tubatulabel-89_snow-1-1,Tubatulabel-89_snow-1,nɨbaʔ-ɨt,89_snow-1,False,expert,,,,
Tubatulabel-89_snow-2-1,Tubatulabel-89_snow-2,ɨnɨbaʔ,89_snow-1,False,expert,,,,
Tubatulabel-89_snow-3-1,Tubatulabel-89_snow-3,nŭpahl,,False,expert,,,,
Tubatulabel-90_stonerock-1-1,Tubatulabel-90_stonerock-1,tɨn-t,90_stonerock-1,False,expert,,,,
Tubatulabel-91_sand-1-1,Tubatulabel-91_sand-1,šihpi-t,91_sand-1,False,expert,,,,
Tubatulabel-92_earth-1-1,Tubatulabel-92_earth-1,šuwaa-l,,False,expert,,,,
Tubatulabel-93_salt-1-1,Tubatulabel-93_salt-1,oonahl,93_salt-1,False,expert,,,,
Tubatulabel-94_cloud-1-1,Tubatulabel-94_cloud-1,paašuumis-t,94_cloud-10,False,expert,,,,
Tubatulabel-95_smoke-1-1,Tubatulabel-95_smoke-1,uuiya,95_smoke-8,False,expert,,,,
Tubatulabel-96_fire-1-1,Tubatulabel-96_fire-1,ku-t,96_fire-2,False,expert,,,,
Tubatulabel-97_ash-1-1,Tubatulabel-97_ash-1,tongul,97_ash-3,False,expert,,,,
Tubatulabel-98_burn-1-1,Tubatulabel-98_burn-1,cama,98_burn-8,False,expert,,,,
Tubatulabel-98_burn-2-1,Tubatulabel-98_burn-2,anʒama,98_burn-8,False,expert,,,,
Tubatulabel-99_pathroad-1-1,Tubatulabel-99_pathroad-1,poh-t,99_pathroad-1,False,expert,,,,
Tubatulabel-100_mountain-1-1,Tubatulabel-100_mountain-1,muwaa-l,100_mountain-4,False,expert,,,,
Tubatulabel-101_red-1-1,Tubatulabel-101_red-1,melʔmel,101_red-6,False,expert,,,,
Tubatulabel-102_green-1-1,Tubatulabel-102_green-1,hulʔhulʔ,102_green-7,False,expert,,,,
Tubatulabel-102_green-2-1,Tubatulabel-102_green-2,uuhulʔhulʔ,102_green-7,False,expert,,,,
Tubatulabel-103_yellow-1-1,Tubatulabel-103_yellow-1,úam,103_yellow-1,False,expert,,,,
Tubatulabel-104_white-1-1,Tubatulabel-104_white-1,poošɨ-ɨt,104_white-4,False,expert,,,,
Tubatulabel-104_white-2-1,Tubatulabel-104_white-2,ooboošɨ,104_white-4,False,expert,,,,
Tubatulabel-105_black-1-1,Tubatulabel-105_black-1,tuugu,105_black-1,False,expert,,,,
Tubatulabel-105_black-2-1,Tubatulabel-105_black-2,uuduugu,105_black-1,False,expert,,,,
Tubatulabel-106_night-1-1,Tubatulabel-106_night-1,tuugi-t,106_night-1,False,expert,,,,
Tubatulabel-106_night-2-1,Tubatulabel-106_night-2,tuuga-l,106_night-1,False,expert,,,,
Tubatulabel-107_name-1-1,Tubatulabel-107_name-1,indiŋwa-,107_name-2,False,expert,,,,
Tubatulabel-107_name-2-1,Tubatulabel-107_name-2,tiŋwa,107_name-2,False,expert,,,,
Tubatulabel-108_year-1-1,Tubatulabel-108_year-1,šuwaa-l,,False,expert,,,,
Tubatulabel-110_three-1-1,Tubatulabel-110_three-1,paai,110_three-1,False,expert,,,,
Tubatulabel-111_four-1-1,Tubatulabel-111_four-1,naanaau,111_four-6,False,expert,,,,
Tubatulabel-112_five-1-1,Tubatulabel-112_five-1,maahaijiya,112_five-3,False,expert,,,,
Tubatulabel-113_six-1-1,Tubatulabel-113_six-1,napaai,113_six-1,False,expert,,,,
Tubatulabel-114_i-1-1,Tubatulabel-114_i-1,nɯ̄,114_i-1,False,expert,,,,
