ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Lyngngam-9_because-1-1,Lyngngam-9_because-1,amte,9_because_b,False,expert,,,,
PnarJaintia-9_because-1-1,PnarJaintia-9_because-1,neibʰaʔ,9_because_c,False,expert,,,,
WarLamin-9_because-1-1,WarLamin-9_because-1,kaʔ,9_because_d,False,expert,,,,
Khmu-9_because-1-1,Khmu-9_because-1,jɔʔ,9_because_e,False,expert,,,,
Khasi-10_belly-1-1,Khasi-10_belly-1,kpoʔ,10_belly_a,False,expert,,,,
Lyngngam-10_belly-1-1,Lyngngam-10_belly-1,ləwbaʔ,10_belly_b,False,expert,,,,
PnarJaintia-10_belly-1-1,PnarJaintia-10_belly-1,kpɔʔ,10_belly_a,False,expert,,,,
WarLamin-10_belly-1-1,WarLamin-10_belly-1,pɒʔ,10_belly_a,False,expert,,,,
Palaung-10_belly-1-1,Palaung-10_belly-1,vɛʔ,10_belly_c,False,expert,,,,
Khmu-10_belly-1-1,Khmu-10_belly-1,luːj,10_belly_d,False,expert,,,,
Khasi-11_big-1-1,Khasi-11_big-1,heʔ,11_big_a,False,expert,,,,
Lyngngam-11_big-1-1,Lyngngam-11_big-1,kɨmba,11_big_b,False,expert,,,,
PnarJaintia-11_big-1-1,PnarJaintia-11_big-1,hɛʔ,11_big_a,False,expert,,,,
WarLamin-11_big-1-1,WarLamin-11_big-1,mɪa,11_big_b,False,expert,,,,
Palaung-11_big-1-1,Palaung-11_big-1,daŋ,11_big_c,False,expert,,,,
Khmu-11_big-1-1,Khmu-11_big-1,hnam,11_big_d,False,expert,,,,
Khasi-12_bird-1-1,Khasi-12_bird-1,sim,12_bird_a,False,expert,,,,
Lyngngam-12_bird-1-1,Lyngngam-12_bird-1,sim,12_bird_a,False,expert,,,,
PnarJaintia-12_bird-1-1,PnarJaintia-12_bird-1,sim,12_bird_a,False,expert,,,,
WarLamin-12_bird-1-1,WarLamin-12_bird-1,ksem,12_bird_a,False,expert,,,,
Palaung-12_bird-1-1,Palaung-12_bird-1,sim,12_bird_a,False,expert,,,,
Khmu-12_bird-1-1,Khmu-12_bird-1,siːm,12_bird_a,False,expert,,,,
Khasi-13_tobite-1-1,Khasi-13_tobite-1,daʲt,13_tobite_a,False,expert,,,,
Lyngngam-13_tobite-1-1,Lyngngam-13_tobite-1,kɨnnap,13_tobite_b,False,expert,,,,
PnarJaintia-13_tobite-1-1,PnarJaintia-13_tobite-1,dait,13_tobite_a,False,expert,,,,
WarLamin-13_tobite-1-1,WarLamin-13_tobite-1,hit,13_tobite_c,False,expert,,,,
Palaung-13_tobite-1-1,Palaung-13_tobite-1,gaʔ,13_tobite_d,False,expert,,,,
Khmu-13_tobite-1-1,Khmu-13_tobite-1,pok,13_tobite_e,False,expert,,,,
Khasi-14_black-1-1,Khasi-14_black-1,joŋ,14_black_a,False,expert,,,,
Lyngngam-14_black-1-1,Lyngngam-14_black-1,ɨnɲoŋ,14_black_a,False,expert,,,,
PnarJaintia-14_black-1-1,PnarJaintia-14_black-1,jɔŋ,14_black_a,False,expert,,,,
WarLamin-14_black-1-1,WarLamin-14_black-1,priŋ,14_black_b,False,expert,,,,
Palaung-14_black-1-1,Palaung-14_black-1,jəm,14_black_c,False,expert,,,,
Khmu-14_black-1-1,Khmu-14_black-1,hiəŋ,14_black_d,False,expert,,,,
Khasi-15_blood-1-1,Khasi-15_blood-1,snam,15_blood_a,False,expert,,,,
Lyngngam-15_blood-1-1,Lyngngam-15_blood-1,snam,15_blood_a,False,expert,,,,
PnarJaintia-15_blood-1-1,PnarJaintia-15_blood-1,snam,15_blood_a,False,expert,,,,
WarLamin-15_blood-1-1,WarLamin-15_blood-1,rnʊə,15_blood_a,False,expert,,,,
Palaung-15_blood-1-1,Palaung-15_blood-1,hnam,15_blood_a,False,expert,,,,
Khmu-15_blood-1-1,Khmu-15_blood-1,maːm,15_blood_a,False,expert,,,,
Khasi-16_blow-1-1,Khasi-16_blow-1,pɨrsat,16_blow_a,False,expert,,,,
Lyngngam-16_blow-1-1,Lyngngam-16_blow-1,pʰɨnnur,16_blow_b,False,expert,,,,
PnarJaintia-16_blow-1-1,PnarJaintia-16_blow-1,slu,16_blow_c,False,expert,,,,
WarLamin-16_blow-1-1,WarLamin-16_blow-1,pet,16_blow_d,False,expert,,,,
Palaung-16_blow-1-1,Palaung-16_blow-1,put,16_blow_d,False,expert,,,,
Khmu-16_blow-1-1,Khmu-16_blow-1,hur,16_blow_e,False,expert,,,,
Khasi-17_bone-1-1,Khasi-17_bone-1,ʃʔeŋ,17_bone_a,False,expert,,,,
Lyngngam-17_bone-1-1,Lyngngam-17_bone-1,cʔeŋ,17_bone_a,False,expert,,,,
PnarJaintia-17_bone-1-1,PnarJaintia-17_bone-1,ʧʔeiɲ,17_bone_a,False,expert,,,,
WarLamin-17_bone-1-1,WarLamin-17_bone-1,ʧɪəʔ,17_bone_a,False,expert,,,,
Palaung-17_bone-1-1,Palaung-17_bone-1,kəʔaŋ,17_bone_a,False,expert,,,,
Khmu-17_bone-1-1,Khmu-17_bone-1,cəʔaːŋ,17_bone_a,False,expert,,,,
Khasi-18_breathe-1-1,Khasi-18_breathe-1,riŋ mɨnsiem,18_breathe_a,False,expert,,,,
Lyngngam-18_breathe-1-1,Lyngngam-18_breathe-1,riŋ ɨnsom,18_breathe_a,False,expert,,,,
PnarJaintia-18_breathe-1-1,PnarJaintia-18_breathe-1,rɪɲ mn̩seim,18_breathe_a,False,expert,,,,
WarLamin-18_breathe-1-1,WarLamin-18_breathe-1,reŋ hənsʊ,18_breathe_a,False,expert,,,,
Palaung-18_breathe-1-1,Palaung-18_breathe-1,pʰɯm,18_breathe_a,False,expert,,,,
Khmu-18_breathe-1-1,Khmu-18_breathe-1,hrɲɨəm,18_breathe_a,False,expert,,,,
Khasi-19_burn-1-1,Khasi-19_burn-1,tʰaŋ,19_burn_a,False,expert,,,,
Lyngngam-19_burn-1-1,Lyngngam-19_burn-1,ɨntʰaŋ,19_burn_a,False,expert,,,,
PnarJaintia-19_burn-1-1,PnarJaintia-19_burn-1,tʰaŋ,19_burn_a,False,expert,,,,
WarLamin-19_burn-1-1,WarLamin-19_burn-1,ɵaŋ,19_burn_a,False,expert,,,,
Palaung-19_burn-1-1,Palaung-19_burn-1,gut,19_burn_b,False,expert,,,,
Khmu-19_burn-1-1,Khmu-19_burn-1,pɔːk,19_burn_c,False,expert,,,,
Khasi-20_child-1-1,Khasi-20_child-1,kʰun,20_child_a,False,expert,,,,
Lyngngam-20_child-1-1,Lyngngam-20_child-1,kʰon,20_child_a,False,expert,,,,
PnarJaintia-20_child-1-1,PnarJaintia-20_child-1,kʰɔn,20_child_a,False,expert,,,,
WarLamin-20_child-1-1,WarLamin-20_child-1,hʊn,20_child_a,False,expert,,,,
Palaung-20_child-1-1,Palaung-20_child-1,kuən,20_child_a,False,expert,,,,
Khmu-20_child-1-1,Khmu-20_child-1,kɔːn,20_child_a,False,expert,,,,
Khasi-21_cloud-1-1,Khasi-21_cloud-1,lʔoʔ,21_cloud_a,False,expert,,,,
Lyngngam-21_cloud-1-1,Lyngngam-21_cloud-1,lʔoʔ,21_cloud_a,False,expert,,,,
PnarJaintia-21_cloud-1-1,PnarJaintia-21_cloud-1,lʔɔʔ,21_cloud_a,False,expert,,,,
WarLamin-21_cloud-1-1,WarLamin-21_cloud-1,ləmpem,21_cloud_b,False,expert,,,,
Palaung-21_cloud-1-1,Palaung-21_cloud-1,ut,21_cloud_c,False,expert,,,,
Khmu-21_cloud-1-1,Khmu-21_cloud-1,həmpuːt,21_cloud_d,False,expert,,,,
Khasi-22_cold-1-1,Khasi-22_cold-1,kʰriat,22_cold_a,False,expert,,,,
Lyngngam-22_cold-1-1,Lyngngam-22_cold-1,bɨnsir,22_cold_b,False,expert,,,,
PnarJaintia-22_cold-1-1,PnarJaintia-22_cold-1,kdʒam,22_cold_c,False,expert,,,,
WarLamin-22_cold-1-1,WarLamin-22_cold-1,ktjam,22_cold_c,False,expert,,,,
Palaung-22_cold-1-1,Palaung-22_cold-1,kat,22_cold_d,False,expert,,,,
Khmu-22_cold-1-1,Khmu-22_cold-1,huːc,22_cold_e,False,expert,,,,
Khasi-23_come-1-1,Khasi-23_come-1,wan,23_come_a,False,expert,,,,
Lyngngam-23_come-1-1,Lyngngam-23_come-1,lɨnnar,23_come_b,False,expert,,,,
PnarJaintia-23_come-1-1,PnarJaintia-23_come-1,wan,23_come_a,False,expert,,,,
WarLamin-23_come-1-1,WarLamin-23_come-1,va,23_come_a,False,expert,,,,
Palaung-23_come-1-1,Palaung-23_come-1,hluh,23_come_c,False,expert,,,,
Khmu-23_come-1-1,Khmu-23_come-1,gaːj,23_come_d,False,expert,,,,
Khasi-24_count-1-1,Khasi-24_count-1,ɲjaw,24_count_a,False,expert,,,,
Lyngngam-24_count-1-1,Lyngngam-24_count-1,cʰɨnnan,24_count_b,False,expert,,,,
PnarJaintia-24_count-1-1,PnarJaintia-24_count-1,niaw,24_count_a,False,expert,,,,
WarLamin-24_count-1-1,WarLamin-24_count-1,ʧaː,24_count_c,False,expert,,,,
Palaung-24_count-1-1,Palaung-24_count-1,dir,24_count_d,False,expert,,,,
Khmu-24_count-1-1,Khmu-24_count-1,nap,24_count_e,False,expert,,,,
Khasi-25_cut-1-1,Khasi-25_cut-1,kʰap,25_cut_a,False,expert,,,,
Lyngngam-25_cut-1-1,Lyngngam-25_cut-1,kʰɨnnap,25_cut_a,False,expert,,,,
PnarJaintia-25_cut-1-1,PnarJaintia-25_cut-1,aʔ,25_cut_b,False,expert,,,,
WarLamin-25_cut-1-1,WarLamin-25_cut-1,pam,25_cut_c,False,expert,,,,
Palaung-25_cut-1-1,Palaung-25_cut-1,set,25_cut_d,False,expert,,,,
Khmu-25_cut-1-1,Khmu-25_cut-1,paːt,25_cut_e,False,expert,,,,
Khasi-26_day-1-1,Khasi-26_day-1,sŋi,26_day_a,False,expert,,,,
Lyngngam-26_day-1-1,Lyngngam-26_day-1,sŋej,26_day_a,False,expert,,,,
PnarJaintia-26_day-1-1,PnarJaintia-26_day-1,sŋi,26_day_a,False,expert,,,,
WarLamin-26_day-1-1,WarLamin-26_day-1,ʃŋaː,26_day_a,False,expert,,,,
Palaung-26_day-1-1,Palaung-26_day-1,səŋi,26_day_a,False,expert,,,,
Khmu-26_day-1-1,Khmu-26_day-1,siʔ,26_day_b,False,expert,,,,
Khasi-27_die-1-1,Khasi-27_die-1,jap,27_die_a,False,expert,,,,
Lyngngam-27_die-1-1,Lyngngam-27_die-1,ɲinnap,27_die_a,False,expert,,,,
PnarJaintia-27_die-1-1,PnarJaintia-27_die-1,jap,27_die_a,False,expert,,,,
WarLamin-27_die-1-1,WarLamin-27_die-1,jip,27_die_a,False,expert,,,,
Palaung-27_die-1-1,Palaung-27_die-1,jəm,27_die_b,False,expert,,,,
Khmu-27_die-1-1,Khmu-27_die-1,haːn,27_die_c,False,expert,,,,
Khasi-28_dig-1-1,Khasi-28_dig-1,tiʔ,28_dig_a,False,expert,,,,
Lyngngam-28_dig-1-1,Lyngngam-28_dig-1,tɨnniet,28_dig_a,False,expert,,,,
PnarJaintia-28_dig-1-1,PnarJaintia-28_dig-1,tiʔ,28_dig_a,False,expert,,,,
WarLamin-28_dig-1-1,WarLamin-28_dig-1,tɪəʔ,28_dig_a,False,expert,,,,
Palaung-28_dig-1-1,Palaung-28_dig-1,puər,28_dig_b,False,expert,,,,
Khmu-28_dig-1-1,Khmu-28_dig-1,kʰɨəŋ,28_dig_c,False,expert,,,,
Khasi-29_dirty-1-1,Khasi-29_dirty-1,ɟaboʔ,29_dirty_a,False,expert,,,,
Lyngngam-29_dirty-1-1,Lyngngam-29_dirty-1,dɨmmut,29_dirty_b,False,expert,,,,
PnarJaintia-29_dirty-1-1,PnarJaintia-29_dirty-1,taroj,29_dirty_c,False,expert,,,,
WarLamin-29_dirty-1-1,WarLamin-29_dirty-1,ʧəmet,29_dirty_d,False,expert,,,,
Palaung-29_dirty-1-1,Palaung-29_dirty-1,ɟu ɟu,29_dirty_e,False,expert,,,,
Khmu-29_dirty-1-1,Khmu-29_dirty-1,ruk,29_dirty_f,False,expert,,,,
Khasi-30_dog-1-1,Khasi-30_dog-1,ksew,30_dog_a,False,expert,,,,
Lyngngam-30_dog-1-1,Lyngngam-30_dog-1,ksu,30_dog_a,False,expert,,,,
PnarJaintia-30_dog-1-1,PnarJaintia-30_dog-1,ksaw,30_dog_a,False,expert,,,,
WarLamin-30_dog-1-1,WarLamin-30_dog-1,ksɪa,30_dog_a,False,expert,,,,
Palaung-30_dog-1-1,Palaung-30_dog-1,sɔ,30_dog_a,False,expert,,,,
Khmu-30_dog-1-1,Khmu-30_dog-1,sɔʔ,30_dog_a,False,expert,,,,
Khasi-31_drink-1-1,Khasi-31_drink-1,diʔ,31_drink_a,False,expert,,,,
Lyngngam-31_drink-1-1,Lyngngam-31_drink-1,dɨnniet,31_drink_a,False,expert,,,,
PnarJaintia-31_drink-1-1,PnarJaintia-31_drink-1,diʔ,31_drink_a,False,expert,,,,
WarLamin-31_drink-1-1,WarLamin-31_drink-1,deʔ,31_drink_a,False,expert,,,,
Palaung-31_drink-1-1,Palaung-31_drink-1,teəŋ,31_drink_b,False,expert,,,,
Khmu-31_drink-1-1,Khmu-31_drink-1,ʔɨək,31_drink_c,False,expert,,,,
Khasi-32_dry-1-1,Khasi-32_dry-1,rkʰiaŋ,32_dry_a,False,expert,,,,
Lyngngam-32_dry-1-1,Lyngngam-32_dry-1,riəŋkʰoŋ,32_dry_a,False,expert,,,,
PnarJaintia-32_dry-1-1,PnarJaintia-32_dry-1,raw,32_dry_b,False,expert,,,,
WarLamin-32_dry-1-1,WarLamin-32_dry-1,rhɪəŋ,32_dry_a,False,expert,,,,
Palaung-32_dry-1-1,Palaung-32_dry-1,raj,32_dry_c,False,expert,,,,
Khmu-32_dry-1-1,Khmu-32_dry-1,həntaŋ,32_dry_d,False,expert,,,,
Khasi-33_dullblunt-1-1,Khasi-33_dullblunt-1,isiʔ,33_dullblunt_a,False,expert,,,,
Lyngngam-33_dullblunt-1-1,Lyngngam-33_dullblunt-1,ɟosmoʲt,33_dullblunt_b,False,expert,,,,
PnarJaintia-33_dullblunt-1-1,PnarJaintia-33_dullblunt-1,tʰla,33_dullblunt_c,False,expert,,,,
WarLamin-33_dullblunt-1-1,WarLamin-33_dullblunt-1,len,33_dullblunt_d,False,expert,,,,
Khmu-33_dullblunt-1-1,Khmu-33_dullblunt-1,daːl,33_dullblunt_e,False,expert,,,,
Khasi-34_dust-1-1,Khasi-34_dust-1,pum-pum,34_dust_a,False,expert,,,,
PnarJaintia-34_dust-1-1,PnarJaintia-34_dust-1,dʒl̩pʰoʔ,34_dust_b,False,expert,,,,
WarLamin-34_dust-1-1,WarLamin-34_dust-1,tjəlpʰʊʔ,34_dust_b,False,expert,,,,
Palaung-34_dust-1-1,Palaung-34_dust-1,kərboh,34_dust_c,False,expert,,,,
Khmu-34_dust-1-1,Khmu-34_dust-1,bɔh,34_dust_c,False,expert,,,,
Khasi-35_ear-1-1,Khasi-35_ear-1,ʃkor,35_ear_a,False,expert,,,,
Lyngngam-35_ear-1-1,Lyngngam-35_ear-1,ləkur,35_ear_a,False,expert,,,,
PnarJaintia-35_ear-1-1,PnarJaintia-35_ear-1,tʃkɔr,35_ear_a,False,expert,,,,
WarLamin-35_ear-1-1,WarLamin-35_ear-1,təraŋ,35_ear_b,False,expert,,,,
Palaung-35_ear-1-1,Palaung-35_ear-1,hjɔɁ,35_ear_c,False,expert,,,,
Khmu-35_ear-1-1,Khmu-35_ear-1,rməːj,35_ear_d,False,expert,,,,
Khasi-36_earth-1-1,Khasi-36_earth-1,kʰɨndew,36_earth_a,False,expert,,,,
Lyngngam-36_earth-1-1,Lyngngam-36_earth-1,kmiəŋ,36_earth_b,False,expert,,,,
PnarJaintia-36_earth-1-1,PnarJaintia-36_earth-1,kʰndaw,36_earth_c,False,expert,,,,
Palaung-36_earth-1-1,Palaung-36_earth-1,kətɛ,36_earth_d,False,expert,,,,
Khmu-36_earth-1-1,Khmu-36_earth-1,pəteʔ,36_earth_d,False,expert,,,,
Khasi-37_eat-1-1,Khasi-37_eat-1,baːm,37_eat_a,False,expert,,,,
Lyngngam-37_eat-1-1,Lyngngam-37_eat-1,bɨnnəŋ,37_eat_a,False,expert,,,,
PnarJaintia-37_eat-1-1,PnarJaintia-37_eat-1,bam,37_eat_a,False,expert,,,,
WarLamin-37_eat-1-1,WarLamin-37_eat-1,bʊə,37_eat_a,False,expert,,,,
Palaung-37_eat-1-1,Palaung-37_eat-1,hap,37_eat_c,False,expert,,,,
Khmu-37_eat-1-1,Khmu-37_eat-1,mah,37_eat_d,False,expert,,,,
Khasi-38_egg-1-1,Khasi-38_egg-1,pɨlleŋ,38_egg_a,False,expert,,,,
Lyngngam-38_egg-1-1,Lyngngam-38_egg-1,pɨllɨŋ,38_egg_a,False,expert,,,,
PnarJaintia-38_egg-1-1,PnarJaintia-38_egg-1,pl̩leiɲ,38_egg_a,False,expert,,,,
WarLamin-38_egg-1-1,WarLamin-38_egg-1,sʔі,38_egg_b,False,expert,,,,
Palaung-38_egg-1-1,Palaung-38_egg-1,kətəm,38_egg_c,False,expert,,,,
Khmu-38_egg-1-1,Khmu-38_egg-1,kədoŋ,38_egg_d,False,expert,,,,
Khasi-39_eye-1-1,Khasi-39_eye-1,kʰmat,39_eye_a,False,expert,,,,
Lyngngam-39_eye-1-1,Lyngngam-39_eye-1,kʰmat,39_eye_a,False,expert,,,,
PnarJaintia-39_eye-1-1,PnarJaintia-39_eye-1,kʰmat,39_eye_a,False,expert,,,,
WarLamin-39_eye-1-1,WarLamin-39_eye-1,mat,39_eye_a,False,expert,,,,
Palaung-39_eye-1-1,Palaung-39_eye-1,ŋaj,39_eye_b,False,expert,,,,
Khmu-39_eye-1-1,Khmu-39_eye-1,mat,39_eye_a,False,expert,,,,
Khasi-40_tofall-1-1,Khasi-40_tofall-1,hap,40_tofall_a,False,expert,,,,
Lyngngam-40_tofall-1-1,Lyngngam-40_tofall-1,eŋaj,40_tofall_b,False,expert,,,,
PnarJaintia-40_tofall-1-1,PnarJaintia-40_tofall-1,hap,40_tofall_a,False,expert,,,,
WarLamin-40_tofall-1-1,WarLamin-40_tofall-1,hərem,40_tofall_c,False,expert,,,,
Palaung-40_tofall-1-1,Palaung-40_tofall-1,rar,40_tofall_d,False,expert,,,,
Khmu-40_tofall-1-1,Khmu-40_tofall-1,grɔːj,40_tofall_e,False,expert,,,,
Khasi-41_far-1-1,Khasi-41_far-1,ɟŋaj,41_far_a,False,expert,,,,
Lyngngam-41_far-1-1,Lyngngam-41_far-1,ɟŋi,41_far_a,False,expert,,,,
PnarJaintia-41_far-1-1,PnarJaintia-41_far-1,dʒŋai,41_far_a,False,expert,,,,
WarLamin-41_far-1-1,WarLamin-41_far-1,ʧŋʊ,41_far_a,False,expert,,,,
Palaung-41_far-1-1,Palaung-41_far-1,səŋaj,41_far_a,False,expert,,,,
Khmu-41_far-1-1,Khmu-41_far-1,ɟaːr,41_far_b,False,expert,,,,
Khasi-42_fatgrease-1-1,Khasi-42_fatgrease-1,sŋaːʲd,42_fatgrease_a,False,expert,,,,
Lyngngam-42_fatgrease-1-1,Lyngngam-42_fatgrease-1,ɨmmir,42_fatgrease_b,False,expert,,,,
PnarJaintia-42_fatgrease-1-1,PnarJaintia-42_fatgrease-1,kʰlaɲ,42_fatgrease_c,False,expert,,,,
WarLamin-42_fatgrease-1-1,WarLamin-42_fatgrease-1,ləʔɒt,42_fatgrease_d,False,expert,,,,
Palaung-42_fatgrease-1-1,Palaung-42_fatgrease-1,kəmu,42_fatgrease_e,False,expert,,,,
Khmu-42_fatgrease-1-1,Khmu-42_fatgrease-1,məːj,42_fatgrease_f,False,expert,,,,
Khasi-43_father-1-1,Khasi-43_father-1,kpa,43_father_a,False,expert,,,,
Lyngngam-43_father-1-1,Lyngngam-43_father-1,pa,43_father_a,False,expert,,,,
PnarJaintia-43_father-1-1,PnarJaintia-43_father-1,pa,43_father_a,False,expert,,,,
WarLamin-43_father-1-1,WarLamin-43_father-1,pa,43_father_a,False,expert,,,,
Palaung-43_father-1-1,Palaung-43_father-1,kun,43_father_b,False,expert,,,,
Khmu-43_father-1-1,Khmu-43_father-1,joŋ,43_father_c,False,expert,,,,
Khasi-44_tofear-1-1,Khasi-44_tofear-1,ʃeptieŋ,44_tofear_a,False,expert,,,,
Lyngngam-44_tofear-1-1,Lyngngam-44_tofear-1,tieŋ dait,44_tofear_a,False,expert,,,,
PnarJaintia-44_tofear-1-1,PnarJaintia-44_tofear-1,teʲɲ,44_tofear_a,False,expert,,,,
WarLamin-44_tofear-1-1,WarLamin-44_tofear-1,ktɪәŋ,44_tofear_a,False,expert,,,,
Palaung-44_tofear-1-1,Palaung-44_tofear-1,jɔ,44_tofear_b,False,expert,,,,
Khmu-44_tofear-1-1,Khmu-44_tofear-1,hŋkɨər,44_tofear_c,False,expert,,,,
Khasi-45_feather-1-1,Khasi-45_feather-1,sner,45_feather_a,False,expert,,,,
Lyngngam-45_feather-1-1,Lyngngam-45_feather-1,snir,45_feather_a,False,expert,,,,
PnarJaintia-45_feather-1-1,PnarJaintia-45_feather-1,tʰawanɛr,45_feather_a,False,expert,,,,
WarLamin-45_feather-1-1,WarLamin-45_feather-1,θәbәnɪar,45_feather_a,False,expert,,,,
Khmu-45_feather-1-1,Khmu-45_feather-1,khuːl,45_feather_b,False,expert,,,,
Khasi-46_few-1-1,Khasi-46_few-1,kʰɨn-diat,46_few_a,False,expert,,,,
Lyngngam-46_few-1-1,Lyngngam-46_few-1,tah-diat,46_few_a,False,expert,,,,
PnarJaintia-46_few-1-1,PnarJaintia-46_few-1,kʰadʒʲak,46_few_b,False,expert,,,,
Palaung-46_few-1-1,Palaung-46_few-1,bre,46_few_c,False,expert,,,,
Khmu-46_few-1-1,Khmu-46_few-1,laːŋ,46_few_d,False,expert,,,,
Khasi-47_tofight-1-1,Khasi-47_tofight-1,jaʃoʔ,47_tofight_a,False,expert,,,,
Lyngngam-47_tofight-1-1,Lyngngam-47_tofight-1,jamuʔ,47_tofight_b,False,expert,,,,
PnarJaintia-47_tofight-1-1,PnarJaintia-47_tofight-1,jatʃɔʔ,47_tofight_a,False,expert,,,,
Palaung-47_tofight-1-1,Palaung-47_tofight-1,taik,47_tofight_c,False,expert,,,,
Khmu-47_tofight-1-1,Khmu-47_tofight-1,leːw,47_tofight_d,False,expert,,,,
Khasi-48_fire-1-1,Khasi-48_fire-1,diŋ,48_fire_a,False,expert,,,,
Lyngngam-48_fire-1-1,Lyngngam-48_fire-1,ədoɲ,48_fire_a,False,expert,,,,
PnarJaintia-48_fire-1-1,PnarJaintia-48_fire-1,diɲ,48_fire_a,False,expert,,,,
WarLamin-48_fire-1-1,WarLamin-48_fire-1,ʃmen,48_fire_b,False,expert,,,,
Palaung-48_fire-1-1,Palaung-48_fire-1,ŋər,48_fire_c,False,expert,,,,
Khmu-48_fire-1-1,Khmu-48_fire-1,pʰrɨə,48_fire_d,False,expert,,,,
Khasi-49_fish-1-1,Khasi-49_fish-1,doʔkʰa,49_fish_a,False,expert,,,,
Lyngngam-49_fish-1-1,Lyngngam-49_fish-1,kʰa,49_fish_a,False,expert,,,,
PnarJaintia-49_fish-1-1,PnarJaintia-49_fish-1,dakʰa,49_fish_a,False,expert,,,,
WarLamin-49_fish-1-1,WarLamin-49_fish-1,hi,49_fish_a,False,expert,,,,
