ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Borong-105_short-1-1,Borong-105_short-1,torodaamoŋ,79,False,expert,McElhanon1967,,,
Borong-28_sun-1-1,Borong-28_sun-1,weeŋ,80,False,expert,McElhanon1967,,,
Borong-79_itsfoot-1-1,Borong-79_itsfoot-1,kani-,81,False,expert,McElhanon1967,,,
Borong-57_smoke-1-1,Borong-57_smoke-1,kaasok,82,False,expert,McElhanon1967,,,
Borong-129_hisfather-1-1,Borong-129_hisfather-1,nemuŋ-,83,False,expert,McElhanon1967,,,
Borong-29_cloud-1-1,Borong-29_cloud-1,koosuk,84,False,expert,McElhanon1967,,,
Borong-106_wind-1-1,Borong-106_wind-1,haamok,85,False,expert,McElhanon1967,,,
Borong-58_hehithim-1-1,Borong-58_hehithim-1,kpe-,86,False,expert,McElhanon1967,,,
Borong-133_heshoots-1-1,Borong-133_heshoots-1,do-,87,False,expert,McElhanon1967,,,
Borong-30_rain-1-1,Borong-30_rain-1,koŋ,88,False,expert,McElhanon1967,,,
Borong-85_itsbone-1-1,Borong-85_itsbone-1,siita,89,False,expert,McElhanon1967,,,
Borong-59_heknows-1-1,Borong-59_heknows-1,mo-,90,False,expert,McElhanon1967,,,
Borong-73_woman-1-1,Borong-73_woman-1,embak,91,False,expert,McElhanon1967,,,
Borong-60_sand-1-1,Borong-60_sand-1,sakasiŋ,92,False,expert,McElhanon1967,,,
Borong-92_there-1-1,Borong-92_there-1,endu,93,False,expert,McElhanon1967,,,
Borong-16_breast-1-1,Borong-16_breast-1,adzu-,94,False,expert,McElhanon1967,,,
Borong-134_hecounts-1-1,Borong-134_hecounts-1,weeŋgo-,95,False,expert,McElhanon1967,,,
Borong-31_itsbelly-1-1,Borong-31_itsbelly-1,keri-,96,False,expert,McElhanon1967,,,
Borong-74_man-1-1,Borong-74_man-1,edzak,97,False,expert,McElhanon1967,,,
Borong-61_stone-1-1,Borong-61_stone-1,dzamok,98,False,expert,McElhanon1967,,,
Borong-86_he-1-1,Borong-86_he-1,i,99,False,expert,McElhanon1967,,,
Borong-62_mountain-1-1,Borong-62_mountain-1,baaŋa,100,False,expert,McElhanon1967,,,
Borong-107_sky-1-1,Borong-107_sky-1,siwek,101,False,expert,McElhanon1967,,,
Borong-63_ashes-1-1,Borong-63_ashes-1,took,102,False,expert,McElhanon1967,,,
Borong-124_old-1-1,Borong-124_old-1,kerugaha,103,False,expert,McElhanon1967,,,
Borong-32_itsnose-1-1,Borong-32_itsnose-1,sewaŋ-,104,False,expert,McElhanon1967,,,
Borong-80_itstail-1-1,Borong-80_itstail-1,dzi-,105,False,expert,McElhanon1967,,,
Borong-64_earth-1-1,Borong-64_earth-1,namok,106,False,expert,McElhanon1967,,,
Borong-115_animal-1-1,Borong-115_animal-1,osoŋ,107,False,expert,McElhanon1967,,,
Borong-65_itsleaf-1-1,Borong-65_itsleaf-1,seŋ-,108,False,expert,McElhanon1967,,,
Borong-114_snake-1-1,Borong-114_snake-1,mokoleŋ,109,False,expert,McElhanon1967,,,
Borong-5_what-1-1,Borong-5_what-1,namuŋak,110,False,expert,McElhanon1967,,,
Borong-132_rope-1-1,Borong-132_rope-1,dzowak,111,False,expert,McElhanon1967,,,
Borong-9_two-1-1,Borong-9_two-1,woik,112,False,expert,McElhanon1967,,,
Borong-87_ye-1-1,Borong-87_ye-1,oŋo,113,False,expert,McElhanon1967,,,
Borong-17_hecomes-1-1,Borong-17_hecomes-1,waa-,114,False,expert,McElhanon1967,,,
Borong-123_hespits-1-1,Borong-123_hespits-1,sulaak-,115,False,expert,McElhanon1967,,,
Borong-33_itsheart-1-1,Borong-33_itsheart-1,bakota,116,False,expert,McElhanon1967,,,
Borong-100_hepushes-1-1,Borong-100_hepushes-1,kpetanoke-,117,False,expert,McElhanon1967,,,
Borong-66_tree-1-1,Borong-66_tree-1,ik,118,False,expert,McElhanon1967,,,
Borong-81_itsmeat-1-1,Borong-81_itsmeat-1,busi-,119,False,expert,McElhanon1967,,,
Borong-67_itsroot-1-1,Borong-67_itsroot-1,tiita-,120,False,expert,McElhanon1967,,,
Borong-93_rightside-1-1,Borong-93_rightside-1,orowak,121,False,expert,McElhanon1967,,,
Borong-35_itsneck-1-1,Borong-35_itsneck-1,are-,122,False,expert,McElhanon1967,,,
Borong-116_itsback-1-1,Borong-116_itsback-1,gemasit-,123,False,expert,McElhanon1967,,,
Borong-68_itsseed-1-1,Borong-68_itsseed-1,kota,124,False,expert,McElhanon1967,,,
Borong-88_they-1-1,Borong-88_they-1,ioŋoŋoŋ,125,False,expert,McElhanon1967,,,
Borong-69_itsear-1-1,Borong-69_itsear-1,gedza-,126,False,expert,McElhanon1967,,,
Borong-75_itsblood-1-1,Borong-75_itsblood-1,saya,127,False,expert,McElhanon1967,,,
Borong-70_louse-1-1,Borong-70_louse-1,imoŋ,128,False,expert,McElhanon1967,,,
Borong-108_dust-1-1,Borong-108_dust-1,ilawela,129,False,expert,McElhanon1967,,,
Borong-18_hesits-1-1,Borong-18_hesits-1,ra-,130,False,expert,McElhanon1967,,,
Borong-94_leftside-1-1,Borong-94_leftside-1,kanik,131,False,expert,McElhanon1967,,,
Borong-36_itshair-1-1,Borong-36_itshair-1,dzui-,132,False,expert,McElhanon1967,,,
Borong-125_warm-1-1,Borong-125_warm-1,geriawok,133,False,expert,McElhanon1967,,,
Borong-71_dog-1-1,Borong-71_dog-1,kasuk,134,False,expert,McElhanon1967,,,
Borong-101_hewashes-1-1,Borong-101_hewashes-1,soŋgbaŋ-,135,False,expert,McElhanon1967,,,
Borong-37_hedies-1-1,Borong-37_hedies-1,komu-,136,False,expert,McElhanon1967,,,
Borong-99_hepulls-1-1,Borong-99_hepulls-1,oro-,137,False,expert,McElhanon1967,,,
Borong-38_heseesme-1-1,Borong-38_heseesme-1,nii-,138,False,expert,McElhanon1967,,,
Borong-135_theyplay-1-1,Borong-135_theyplay-1,aoŋgolok,139,False,expert,McElhanon1967,,,
Dedua-10_hesays-1-1,Dedua-10_hesays-1,de-,6,False,expert,McElhanon1967,,,
Dedua-109_lake-1-1,Dedua-109_lake-1,dzokoŋ,11,False,expert,McElhanon1967,,,
Dedua-39_hesleeps-1-1,Dedua-39_hesleeps-1,fe-,10,False,expert,McElhanon1967,,,
Dedua-123_hespits-1-1,Dedua-123_hespits-1,sofok-,140,False,expert,McElhanon1967,,,
Dedua-20_hestands-1-1,Dedua-20_hestands-1,nan-,14,False,expert,McElhanon1967,,,
Dedua-82_itseye-1-1,Dedua-82_itseye-1,kiwa,141,False,expert,McElhanon1967,,,
Dedua-40_heeats-1-1,Dedua-40_heeats-1,ne-,12,False,expert,McElhanon1967,,,
Dedua-132_rope-1-1,Dedua-132_rope-1,witik,142,False,expert,McElhanon1967,,,
Dedua-41_hebitesit-1-1,Dedua-41_hebitesit-1,ki-,16,False,expert,McElhanon1967,,,
Dedua-95_heholds-1-1,Dedua-95_heholds-1,me-,23,False,expert,McElhanon1967,,,
Dedua-11_moon-1-1,Dedua-11_moon-1,afo,143,False,expert,McElhanon1967,,,
Dedua-137_work-1-1,Dedua-137_work-1,ua,144,False,expert,McElhanon1967,,,
Dedua-42_black-1-1,Dedua-42_black-1,dzadzu,145,False,expert,McElhanon1967,,,
Dedua-85_itsbone-1-1,Dedua-85_itsbone-1,sir-,89,False,expert,McElhanon1967,,,
Dedua-21_all-1-1,Dedua-21_all-1,sasawa,146,False,expert,McElhanon1967,,,
Dedua-127_hisbrother-1-1,Dedua-127_hisbrother-1,dar-,19,False,expert,McElhanon1967,,,
Dedua-6_that-1-1,Dedua-6_that-1,yo,22,False,expert,McElhanon1967,,,
Dedua-78_itstooth-1-1,Dedua-78_itstooth-1,enar-,147,False,expert,McElhanon1967,,,
Dedua-43_green-1-1,Dedua-43_green-1,ârâŋbârik,148,False,expert,McElhanon1967,,,
Dedua-102_hedigs-1-1,Dedua-102_hedigs-1,usu-,149,False,expert,McElhanon1967,,,
Dedua-44_white-1-1,Dedua-44_white-1,koŋak,150,False,expert,McElhanon1967,,,
Dedua-118_itsbreath-1-1,Dedua-118_itsbreath-1,naka-,151,False,expert,McElhanon1967,,,
Dedua-22_many-1-1,Dedua-22_many-1,homak,152,False,expert,McElhanon1967,,,
Dedua-138_spear-1-1,Dedua-138_spear-1,damu,153,False,expert,McElhanon1967,,,
Dedua-45_red-1-1,Dedua-45_red-1,sak sak,154,False,expert,McElhanon1967,,,
Dedua-110_itsflower-1-1,Dedua-110_itsflower-1,ori-,3,False,expert,McElhanon1967,,,
Dedua-23_night-1-1,Dedua-23_night-1,tofonak,155,False,expert,McElhanon1967,,,
Dedua-75_itsblood-1-1,Dedua-75_itsblood-1,sawa,127,False,expert,McElhanon1967,,,
Dedua-46_yellow-1-1,Dedua-46_yellow-1,dzagea,156,False,expert,McElhanon1967,,,
Dedua-131_shesews-1-1,Dedua-131_shesews-1,kpebi-,157,False,expert,McElhanon1967,,,
Dedua-12_round-1-1,Dedua-12_round-1,orâŋ,158,False,expert,McElhanon1967,,,
Dedua-89_where-1-1,Dedua-89_where-1,dahae,159,False,expert,McElhanon1967,,,
Dedua-3_we-1-1,Dedua-3_we-1,nini,160,False,expert,McElhanon1967,,,
Dedua-96_hefalls-1-1,Dedua-96_hefalls-1,ma-,161,False,expert,McElhanon1967,,,
Dedua-47_good-1-1,Dedua-47_good-1,gombuŋa,162,False,expert,McElhanon1967,,,
Dedua-119_hevomits-1-1,Dedua-119_hevomits-1,urun-,163,False,expert,McElhanon1967,,,
Dedua-24_long-1-1,Dedua-24_long-1,herea,44,False,expert,McElhanon1967,,,
Dedua-76_hishand-1-1,Dedua-76_hishand-1,mari,164,False,expert,McElhanon1967,,,
Dedua-48_hot-1-1,Dedua-48_hot-1,gerek,46,False,expert,McElhanon1967,,,
Dedua-139_heblows-1-1,Dedua-139_heblows-1,fifi-,37,False,expert,McElhanon1967,,,
Dedua-49_new-1-1,Dedua-49_new-1,gboria,48,False,expert,McElhanon1967,,,
Dedua-111_itsfruit-1-1,Dedua-111_itsfruit-1,forak-,165,False,expert,McElhanon1967,,,
Dedua-7_this-1-1,Dedua-7_this-1,i,40,False,expert,McElhanon1967,,,
Dedua-103_hecuts-1-1,Dedua-103_hecuts-1,herege-,166,False,expert,McElhanon1967,,,
Dedua-50_itisdry-1-1,Dedua-50_itisdry-1,kereŋ-,167,False,expert,McElhanon1967,,,
Dedua-128_hissister-1-1,Dedua-128_hissister-1,nawiŋ-,168,False,expert,McElhanon1967,,,
Dedua-25_big-1-1,Dedua-25_big-1,kuneŋ,169,False,expert,McElhanon1967,,,
Dedua-83_itsskin-1-1,Dedua-83_itsskin-1,sebi-,170,False,expert,McElhanon1967,,,
Dedua-13_itisfull-1-1,Dedua-13_itisfull-1,wake-,171,False,expert,McElhanon1967,,,
Dedua-140_itswells-1-1,Dedua-140_itswells-1,siwiŋe-,172,False,expert,McElhanon1967,,,
Dedua-51_cold-1-1,Dedua-51_cold-1,moteŋa,173,False,expert,McElhanon1967,,,
Dedua-84_itshead-1-1,Dedua-84_itshead-1,fufu-,174,False,expert,McElhanon1967,,,
Dedua-4_who-1-1,Dedua-4_who-1,moŋ,74,False,expert,McElhanon1967,,,
Dedua-120_helaughs-1-1,Dedua-120_helaughs-1,dzomore-,53,False,expert,McElhanon1967,,,
Dedua-52_itsname-1-1,Dedua-52_itsname-1,kiwa,175,False,expert,McElhanon1967,,,
Dedua-90_how-1-1,Dedua-90_how-1,dafi,176,False,expert,McElhanon1967,,,
Dedua-26_small-1-1,Dedua-26_small-1,kapia,177,False,expert,McElhanon1967,,,
Dedua-122_hecries-1-1,Dedua-122_hecries-1,kiak-,178,False,expert,McElhanon1967,,,
Dedua-53_not-1-1,Dedua-53_not-1,mi,179,False,expert,McElhanon1967,,,
Dedua-97_heturns-1-1,Dedua-97_heturns-1,meren-,49,False,expert,McElhanon1967,,,
Dedua-27_star-1-1,Dedua-27_star-1,bâpiŋ,180,False,expert,McElhanon1967,,,
Dedua-79_itsfoot-1-1,Dedua-79_itsfoot-1,hani-,81,False,expert,McElhanon1967,,,
Dedua-54_itburns-1-1,Dedua-54_itburns-1,dza-,66,False,expert,McElhanon1967,,,
Dedua-121_hesucks-1-1,Dedua-121_hesucks-1,abere-,181,False,expert,McElhanon1967,,,
Dedua-2_thou-1-1,Dedua-2_thou-1,ge,2,False,expert,McElhanon1967,,,
Dedua-34_itsfat-1-1,Dedua-34_itsfat-1,wokemaŋ-,182,False,expert,McElhanon1967,,,
Dedua-55_road-1-1,Dedua-55_road-1,siŋ,183,False,expert,McElhanon1967,,,
Dedua-77_itstongue-1-1,Dedua-77_itstongue-1,nameŋ-,184,False,expert,McElhanon1967,,,
Dedua-14_hisknee-1-1,Dedua-14_hisknee-1,fakuruŋ-,185,False,expert,McElhanon1967,,,
Dedua-130_hismother-1-1,Dedua-130_hismother-1,neŋgak-,186,False,expert,McElhanon1967,,,
Dedua-28_sun-1-1,Dedua-28_sun-1,wonak,187,False,expert,McElhanon1967,,,
Dedua-113_worm-1-1,Dedua-113_worm-1,gbosu,188,False,expert,McElhanon1967,,,
Dedua-56_water-1-1,Dedua-56_water-1,doku,189,False,expert,McElhanon1967,,,
Dedua-98_hethrows-1-1,Dedua-98_hethrows-1,wa-,190,False,expert,McElhanon1967,,,
Dedua-57_smoke-1-1,Dedua-57_smoke-1,husuk,82,False,expert,McElhanon1967,,,
Dedua-91_and-1-1,Dedua-91_and-1,ama,191,False,expert,McElhanon1967,,,
Dedua-15_itsclaw-1-1,Dedua-15_itsclaw-1,boŋ-,192,False,expert,McElhanon1967,,,
Dedua-104_some-1-1,Dedua-104_some-1,go-,193,False,expert,McElhanon1967,,,
Dedua-58_hehithim-1-1,Dedua-58_hehithim-1,kpe-,86,False,expert,McElhanon1967,,,
Dedua-136_clothing-1-1,Dedua-136_clothing-1,kambaŋ,194,False,expert,McElhanon1967,,,
Dedua-29_cloud-1-1,Dedua-29_cloud-1,kurumeŋ,195,False,expert,McElhanon1967,,,
Dedua-99_hepulls-1-1,Dedua-99_hepulls-1,tae-,196,False,expert,McElhanon1967,,,
Dedua-59_heknows-1-1,Dedua-59_heknows-1,negen-,197,False,expert,McElhanon1967,,,
Dedua-112_stick-1-1,Dedua-112_stick-1,gbaru,198,False,expert,McElhanon1967,,,
Dedua-8_one-1-1,Dedua-8_one-1,mokgu,199,False,expert,McElhanon1967,,,
Dedua-105_short-1-1,Dedua-105_short-1,wegen,200,False,expert,McElhanon1967,,,
Dedua-60_sand-1-1,Dedua-60_sand-1,moŋgeŋ,201,False,expert,McElhanon1967,,,
Dedua-106_wind-1-1,Dedua-106_wind-1,firaŋ,202,False,expert,McElhanon1967,,,
Dedua-30_rain-1-1,Dedua-30_rain-1,kia,203,False,expert,McElhanon1967,,,
Dedua-133_heshoots-1-1,Dedua-133_heshoots-1,wedek-,204,False,expert,McElhanon1967,,,
Dedua-61_stone-1-1,Dedua-61_stone-1,hok,205,False,expert,McElhanon1967,,,
Dedua-92_there-1-1,Dedua-92_there-1,edi,93,False,expert,McElhanon1967,,,
Dedua-31_itsbelly-1-1,Dedua-31_itsbelly-1,kera-,96,False,expert,McElhanon1967,,,
Dedua-73_woman-1-1,Dedua-73_woman-1,ŋak,206,False,expert,McElhanon1967,,,
Dedua-62_mountain-1-1,Dedua-62_mountain-1,tiki,207,False,expert,McElhanon1967,,,
Dedua-115_animal-1-1,Dedua-115_animal-1,yaŋ,208,False,expert,McElhanon1967,,,
Dedua-16_breast-1-1,Dedua-16_breast-1,namu-,209,False,expert,McElhanon1967,,,
Dedua-124_old-1-1,Dedua-124_old-1,esea,210,False,expert,McElhanon1967,,,
Dedua-63_ashes-1-1,Dedua-63_ashes-1,hama,211,False,expert,McElhanon1967,,,
Dedua-100_hepushes-1-1,Dedua-100_hepushes-1,tuŋge-,212,False,expert,McElhanon1967,,,
Dedua-32_itsnose-1-1,Dedua-32_itsnose-1,soge-,213,False,expert,McElhanon1967,,,
Dedua-86_he-1-1,Dedua-86_he-1,ye,99,False,expert,McElhanon1967,,,
Dedua-64_earth-1-1,Dedua-64_earth-1,bânek,214,False,expert,McElhanon1967,,,
Dedua-80_itstail-1-1,Dedua-80_itstail-1,dzi-,105,False,expert,McElhanon1967,,,
Dedua-65_itsleaf-1-1,Dedua-65_itsleaf-1,mari-,215,False,expert,McElhanon1967,,,
Dedua-107_sky-1-1,Dedua-107_sky-1,kurumeŋ,216,False,expert,McElhanon1967,,,
Dedua-1_i-1-1,Dedua-1_i-1,ni,0,False,expert,McElhanon1967,,,
Dedua-93_rightside-1-1,Dedua-93_rightside-1,foi,217,False,expert,McElhanon1967,,,
Dedua-66_tree-1-1,Dedua-66_tree-1,ik,118,False,expert,McElhanon1967,,,
Dedua-74_man-1-1,Dedua-74_man-1,ŋik,218,False,expert,McElhanon1967,,,
Dedua-33_itsheart-1-1,Dedua-33_itsheart-1,woso honduŋ-,219,False,expert,McElhanon1967,,,
Dedua-134_hecounts-1-1,Dedua-134_hecounts-1,âso-,220,False,expert,McElhanon1967,,,
Dedua-17_hecomes-1-1,Dedua-17_hecomes-1,ere-,221,False,expert,McElhanon1967,,,
Dedua-116_itsback-1-1,Dedua-116_itsback-1,nade-,222,False,expert,McElhanon1967,,,
Dedua-67_itsroot-1-1,Dedua-67_itsroot-1,gode-,223,False,expert,McElhanon1967,,,
Dedua-129_hisfather-1-1,Dedua-129_hisfather-1,mam-,224,False,expert,McElhanon1967,,,
Dedua-9_two-1-1,Dedua-9_two-1,yohokaŋ,225,False,expert,McElhanon1967,,,
Dedua-88_they-1-1,Dedua-88_they-1,yeni,226,False,expert,McElhanon1967,,,
Dedua-68_itsseed-1-1,Dedua-68_itsseed-1,honduŋ-,227,False,expert,McElhanon1967,,,
Dedua-114_snake-1-1,Dedua-114_snake-1,bâidzok,228,False,expert,McElhanon1967,,,
Dedua-35_itsneck-1-1,Dedua-35_itsneck-1,ube-,229,False,expert,McElhanon1967,,,
Dedua-108_dust-1-1,Dedua-108_dust-1,wondok,230,False,expert,McElhanon1967,,,
Dedua-69_itsear-1-1,Dedua-69_itsear-1,hedza-,126,False,expert,McElhanon1967,,,
Dedua-81_itsmeat-1-1,Dedua-81_itsmeat-1,fusi-,119,False,expert,McElhanon1967,,,
Dedua-36_itshair-1-1,Dedua-36_itshair-1,dzowe-,231,False,expert,McElhanon1967,,,
Dedua-125_warm-1-1,Dedua-125_warm-1,hâroŋa,232,False,expert,McElhanon1967,,,
Dedua-70_louse-1-1,Dedua-70_louse-1,yomiŋ,128,False,expert,McElhanon1967,,,
Dedua-117_itswing-1-1,Dedua-117_itswing-1,kpegaŋ-,7,False,expert,McElhanon1967,,,
Dedua-5_what-1-1,Dedua-5_what-1,dafi,233,False,expert,McElhanon1967,,,
Dedua-126_dull-1-1,Dedua-126_dull-1,enarakpak,234,False,expert,McElhanon1967,,,
Dedua-71_dog-1-1,Dedua-71_dog-1,kasi,134,False,expert,McElhanon1967,,,
Dedua-94_leftside-1-1,Dedua-94_leftside-1,kana,131,False,expert,McElhanon1967,,,
Dedua-18_hesits-1-1,Dedua-18_hesits-1,tak-,130,False,expert,McElhanon1967,,,
Dedua-101_hewashes-1-1,Dedua-101_hewashes-1,dzuak-,235,False,expert,McElhanon1967,,,
Dedua-37_hedies-1-1,Dedua-37_hedies-1,home-,136,False,expert,McElhanon1967,,,
Dedua-135_theyplay-1-1,Dedua-135_theyplay-1,ariak,236,False,expert,McElhanon1967,,,
Dedua-72_bird-1-1,Dedua-72_bird-1,neŋ,237,False,expert,McElhanon1967,,,
Dedua-87_ye-1-1,Dedua-87_ye-1,ŋeni,238,False,expert,McElhanon1967,,,
Dedua-19_hegivesme-1-1,Dedua-19_hegivesme-1,nen-,8,False,expert,McElhanon1967,,,
Dedua-38_heseesme-1-1,Dedua-38_heseesme-1,nen-,239,False,expert,McElhanon1967,,,
Kate-85_itsbone-1-1,Kate-85_itsbone-1,siec-,89,False,expert,McElhanon1967,,,
